site,excavation_unit,provenience,trl_number,species,inside_date,inside_code,outside_date,outside_code,story,wall,feature,use,beam_condition,date_of_analysis,source,remarks,cra_notes
Aztec Ruins,,"Room 198, North Wall",AZ-1661,JUN,1059,p,1118,L,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR198/153-2,,,Show
Aztec Ruins,,"Room 198, North Wall",AZ-1662,JUN,1065,p,1118,L,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR198/153-2,,,Show
Aztec Ruins,,"Room 198, North Wall",AZ-1663,JUN,1074,p,1118,L,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR198/153-2,,,Show
Aztec Ruins,,"Room 198, North Wall",AZ-1664,JUN,1033,+/-,1118,B,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR198/153-2,,,Show
Aztec Ruins,,"Room 198, North Wall",AZ-1665,JUN,1088,no code,1118,L,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR198/153-2,,,Show
Aztec Ruins,,Room 202,H-66,PP,1055,no code,1115,c,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,"Aztec  There are two room 202s at Aztec West.  One is AZWR202 and the other is AZWR202-2/201.  Given that there is no additional story information for this sample, we are assuming it's from story 1 (AZWR202).",AZWR202,,,Show
Aztec Ruins,,Room 211,GP-2518,DF,1070,fp,1250,v,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR211,,,Show
Aztec Ruins,,Room 211,GP-2519,PP,1034,no code,1115,vv,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR211,,,Show
Aztec Ruins,,Room 221,AZ-179,PP,no date,no code,1121,vv,,,,,,16-Feb-89,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR221/221-2,,,Show
Aztec Ruins,,Room 224,AZ-22,PP,1053,p,1115,c,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR224/224-2,,,Show
Aztec Ruins,,Room 224,AZ-9,PP,1004,p,1111,rL,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR224/224-2,,,Show
Aztec Ruins,,Room 225,AZ-202,DF,no date,no code,1114,vv,,,,,,16-Feb-89,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR225/199-2,,,Show
Aztec Ruins,,"Room 239, East Wall, North Vent",AZ-1680,JUN,974,+/-p,1118,L,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR239/239-2,,,Show
Aztec Ruins,,"Room 239, East Wall, North Vent",AZ-1682,JUN,989,p,1116,vv,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR239/239-2,,,Show
Aztec Ruins,,"Room 239, East Wall, North Vent",AZ-1683,JUN,1077,p,1118,B,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR239/239-2,,,Show
Aztec Ruins,,"Room 239, East Wall, South Vent",AZ-1684,JUN,1076,p,1118,B,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR239/239-2,,,Show
Aztec Ruins,,Room 239,AZ-207,PP,no date,no code,1111,vv,,,,,,16-Feb-89,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR239/239-2,,,Show
Aztec Ruins,,Room 239,AZ-209,PNN,no date,no code,1893,vv,,,,,,16-Feb-89,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR239/239-2,,,Show
Aztec Ruins,,Room 239,AZ-211,PP,no date,no code,1112,vv,,,,,,16-Feb-89,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR239/239-2,,,Show
Aztec Ruins,,Room 239,AZ-212,PP,no date,no code,1038,vv,,,,,,16-Feb-89,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR239/239-2,,,Show
Aztec Ruins,,Room 24,H-101,PNN,944,p,1129,c,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR024,,,Show
Aztec Ruins,,"Room 263, South Wall",AZ-1685,JUN,987,+/-p,1118,LB,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR263/179-2,,,Show
Aztec Ruins,,"Room 263, South Wall",AZ-1686,JUN,968,+/-p,1118,L,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR263/179-2,,,Show
Aztec Ruins,,"Room 263, South Wall",AZ-1687,JUN,1088,no code,1118,B,,,,,,,Electronic files received from Jeff Dean at the Tree-Ring Lab.,Comp.,Aztec,AZWR263/179-2,,,Show
Aztec Ruins,,Room 65,H-62,PP,1021,p,1115,v,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR065/065-2,,,Show
Aztec Ruins,,Room 65,H-63,PP,871,p,1115,v,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR065/065-2,,,Show
Aztec Ruins,,Room 80,H-50,PP,919,p,1111,r,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR080/080-2,,,Show
Aztec Ruins,,Room 92,GP-2521,PP,1015,p,1111,L,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR092/092-2,,,Show
Aztec Ruins,,Room 92,H-11,PP,1044,p,1112,r,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR092/092-2,,,Show
Aztec Ruins,,Room 101-3,GP-2516,PP,1018,fp,1111,v,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec,AZWR101/101-2,,,Show
Aztec Ruins,,Room 139/129,GP-2526,PP,1073,p,1115,r,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec West  This tree ring date also belongs to room 129 (the sample was taken from a feature connecting the rooms).,AZWR139/128-2,,,Show
Aztec Ruins,,Room 139/129,GP-2529,PP,1004,p,1116,r,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec West  This tree ring date also belongs to room 129 (the sample was taken from a feature connecting the rooms).,AZWR139/128-2,,,Show
Aztec Ruins,,Room 139/129,GP-2530,PP,1009,p,1118,r,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec West  This tree ring date also belongs to room 129 (the sample was taken from a feature connecting the rooms).,AZWR139/128-2,,,Show
Aztec Ruins,,Room 139/129,GP-2532,PP,1045,p,1115,r,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec West  This tree ring date also belongs to room 129 (the sample was taken from a feature connecting the rooms).,AZWR139/128-2,,,Show
Aztec Ruins,,Room 139/129,H-81,PP,1046,p,1115,r,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec West  This tree ring date also belongs to room 129 (the sample was taken from a feature connecting the rooms).,AZWR139/128-2,,,Show
Aztec Ruins,,Room 70-2,H-64,PP,1021,no code,1112,r,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec  This is probably from Aztec West given the '2' tacked on to the end of the room number.,AZWR070/070-2,,,Show
Aztec Ruins,,Room 112/122,AZ-10,PP,1035,p,1115,c,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec  I think we can be pretty certain (based on the 112/122 designation) that this is Aztec West.,AZWR112/122-2,,,Show
Aztec Ruins,,Room 112/122,AZ-11,PP,1061,p,1113,c,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec  I think we can be pretty certain (based on the 112/122 designation) that this is Aztec West.,AZWR112/122-2,,,Show
Aztec Ruins,,Room 112/122,AZ-12,PP,1045,p,1111,r,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec  I think we can be pretty certain (based on the 112/122 designation) that this is Aztec West.,AZWR112/122-2,,,Show
Aztec Ruins,,Room 112/122,AZ-14,PP,1031,p,1111,cL,,,,,,Apr-67,Dates on paper received from Jeff Dean at the Tree-Ring Lab.,,Aztec  I think we can be pretty certain (based on the 112/122 designation) that this is Aztec West.,AZWR112/122-2,,,Show
