Year Lat Lon PMDI
500 35.75 -108.75 -0.94
500 35.75 -108.25 -0.95
500 35.75 -107.75 -1
500 35.75 -107.25 -1.05
500 36.25 -108.75 -1.21
500 36.25 -108.25 -1.26
500 36.25 -107.75 -1.26
500 36.25 -107.25 -1.16
500 36.75 -108.75 -1.46
500 36.75 -108.25 -1.36
500 36.75 -107.75 -1.36
500 36.75 -107.25 -1.27
501 35.75 -108.75 -0.91
501 35.75 -108.25 -0.9
501 35.75 -107.75 -0.93
501 35.75 -107.25 -1
501 36.25 -108.75 -0.83
501 36.25 -108.25 -0.82
501 36.25 -107.75 -0.79
501 36.25 -107.25 -0.74
501 36.75 -108.75 -0.76
501 36.75 -108.25 -0.68
501 36.75 -107.75 -0.59
501 36.75 -107.25 -0.53
502 35.75 -108.75 1.08
502 35.75 -108.25 1
502 35.75 -107.75 0.98
502 35.75 -107.25 0.96
502 36.25 -108.75 1.06
502 36.25 -108.25 1.14
502 36.25 -107.75 1.11
502 36.25 -107.25 0.97
502 36.75 -108.75 1.35
502 36.75 -108.25 1.2
502 36.75 -107.75 1.29
502 36.75 -107.25 1.28
503 35.75 -108.75 1.54
503 35.75 -108.25 1.32
503 35.75 -107.75 1.18
503 35.75 -107.25 1.07
503 36.25 -108.75 1.58
503 36.25 -108.25 1.53
503 36.25 -107.75 1.32
503 36.25 -107.25 1.05
503 36.75 -108.75 1.87
503 36.75 -108.25 1.49
503 36.75 -107.75 1.36
503 36.75 -107.25 1.19
504 35.75 -108.75 3.16
504 35.75 -108.25 3.06
504 35.75 -107.75 3.09
504 35.75 -107.25 3.15
504 36.25 -108.75 3.55
504 36.25 -108.25 3.35
504 36.25 -107.75 3.4
504 36.25 -107.25 3.3
504 36.75 -108.75 3.95
504 36.75 -108.25 3.72
504 36.75 -107.75 3.43
504 36.75 -107.25 3.38
505 35.75 -108.75 0.47
505 35.75 -108.25 0.26
505 35.75 -107.75 0.06
505 35.75 -107.25 -0.05
505 36.25 -108.75 0.41
505 36.25 -108.25 0.28
505 36.25 -107.75 0.08
505 36.25 -107.25 -0.05
505 36.75 -108.75 0.47
505 36.75 -108.25 0.22
505 36.75 -107.75 0.12
505 36.75 -107.25 0.02
506 35.75 -108.75 -0.79
506 35.75 -108.25 -0.84
506 35.75 -107.75 -0.93
506 35.75 -107.25 -1.03
506 36.25 -108.75 -0.84
506 36.25 -108.25 -0.89
506 36.25 -107.75 -0.92
506 36.25 -107.25 -0.9
506 36.75 -108.75 -0.89
506 36.75 -108.25 -0.85
506 36.75 -107.75 -0.86
506 36.75 -107.25 -0.82
507 35.75 -108.75 -2.03
507 35.75 -108.25 -1.9
507 35.75 -107.75 -1.94
507 35.75 -107.25 -2.01
507 36.25 -108.75 -1.86
507 36.25 -108.25 -1.9
507 36.25 -107.75 -1.86
507 36.25 -107.25 -1.73
507 36.75 -108.75 -1.99
507 36.75 -108.25 -1.8
507 36.75 -107.75 -1.79
507 36.75 -107.25 -1.7
508 35.75 -108.75 -2.74
508 35.75 -108.25 -2.56
508 35.75 -107.75 -2.58
508 35.75 -107.25 -2.61
508 36.25 -108.75 -2.53
508 36.25 -108.25 -2.59
508 36.25 -107.75 -2.51
508 36.25 -107.25 -2.32
508 36.75 -108.75 -2.78
508 36.75 -108.25 -2.45
508 36.75 -107.75 -2.38
508 36.75 -107.25 -2.25
509 35.75 -108.75 -0.13
509 35.75 -108.25 -0.07
509 35.75 -107.75 -0.05
509 35.75 -107.25 -0.07
509 36.25 -108.75 -0.05
509 36.25 -108.25 0.1
509 36.25 -107.75 0.19
509 36.25 -107.25 0.17
509 36.75 -108.75 0.14
509 36.75 -108.25 0.22
509 36.75 -107.75 0.42
509 36.75 -107.25 0.5
510 35.75 -108.75 1.78
510 35.75 -108.25 1.69
510 35.75 -107.75 1.75
510 35.75 -107.25 1.77
510 36.25 -108.75 1.79
510 36.25 -108.25 1.89
510 36.25 -107.75 1.88
510 36.25 -107.25 1.77
510 36.75 -108.75 2.1
510 36.75 -108.25 1.88
510 36.75 -107.75 1.92
510 36.75 -107.25 2
511 35.75 -108.75 0.08
511 35.75 -108.25 0.02
511 35.75 -107.75 -0.06
511 35.75 -107.25 -0.12
511 36.25 -108.75 -0.09
511 36.25 -108.25 -0.09
511 36.25 -107.75 -0.14
511 36.25 -107.25 -0.18
511 36.75 -108.75 -0.14
511 36.75 -108.25 -0.19
511 36.75 -107.75 -0.17
511 36.75 -107.25 -0.16
512 35.75 -108.75 -2.45
512 35.75 -108.25 -2.41
512 35.75 -107.75 -2.58
512 35.75 -107.25 -2.7
512 36.25 -108.75 -2.2
512 36.25 -108.25 -2.37
512 36.25 -107.75 -2.45
512 36.25 -107.25 -2.4
512 36.75 -108.75 -2.37
512 36.75 -108.25 -2.21
512 36.75 -107.75 -2.32
512 36.75 -107.25 -2.36
513 35.75 -108.75 -3.11
513 35.75 -108.25 -2.94
513 35.75 -107.75 -2.98
513 35.75 -107.25 -2.99
513 36.25 -108.75 -2.99
513 36.25 -108.25 -3.09
513 36.25 -107.75 -3.04
513 36.25 -107.25 -2.86
513 36.75 -108.75 -3.43
513 36.75 -108.25 -3.03
513 36.75 -107.75 -2.97
513 36.75 -107.25 -2.88
514 35.75 -108.75 0.94
514 35.75 -108.25 1.14
514 35.75 -107.75 1.38
514 35.75 -107.25 1.48
514 36.25 -108.75 0.5
514 36.25 -108.25 0.83
514 36.25 -107.75 1.05
514 36.25 -107.25 1.07
514 36.75 -108.75 0.36
514 36.75 -108.25 0.49
514 36.75 -107.75 0.81
514 36.75 -107.25 1.01
515 35.75 -108.75 -2.25
515 35.75 -108.25 -2.08
515 35.75 -107.75 -2.1
515 35.75 -107.25 -2.13
515 36.25 -108.75 -2.29
515 36.25 -108.25 -2.38
515 36.25 -107.75 -2.33
515 36.25 -107.25 -2.16
515 36.75 -108.75 -2.69
515 36.75 -108.25 -2.44
515 36.75 -107.75 -2.44
515 36.75 -107.25 -2.34
516 35.75 -108.75 -3.45
516 35.75 -108.25 -3.25
516 35.75 -107.75 -3.23
516 35.75 -107.25 -3.17
516 36.25 -108.75 -3.44
516 36.25 -108.25 -3.53
516 36.25 -107.75 -3.44
516 36.25 -107.25 -3.18
516 36.75 -108.75 -4.02
516 36.75 -108.25 -3.53
516 36.75 -107.75 -3.42
516 36.75 -107.25 -3.3
517 35.75 -108.75 -2.89
517 35.75 -108.25 -2.57
517 35.75 -107.75 -2.46
517 35.75 -107.25 -2.42
517 36.25 -108.75 -2.81
517 36.25 -108.25 -2.77
517 36.25 -107.75 -2.57
517 36.25 -107.25 -2.31
517 36.75 -108.75 -3.2
517 36.75 -108.25 -2.72
517 36.75 -107.75 -2.55
517 36.75 -107.25 -2.33
518 35.75 -108.75 -0.57
518 35.75 -108.25 -0.46
518 35.75 -107.75 -0.39
518 35.75 -107.25 -0.41
518 36.25 -108.75 -0.69
518 36.25 -108.25 -0.53
518 36.25 -107.75 -0.39
518 36.25 -107.25 -0.34
518 36.75 -108.75 -0.7
518 36.75 -108.25 -0.52
518 36.75 -107.75 -0.31
518 36.75 -107.25 -0.18
519 35.75 -108.75 -0.82
519 35.75 -108.25 -0.79
519 35.75 -107.75 -0.81
519 35.75 -107.25 -0.89
519 36.25 -108.75 -0.88
519 36.25 -108.25 -0.86
519 36.25 -107.75 -0.82
519 36.25 -107.25 -0.78
519 36.75 -108.75 -0.94
519 36.75 -108.25 -0.84
519 36.75 -107.75 -0.78
519 36.75 -107.25 -0.71
520 35.75 -108.75 -2.49
520 35.75 -108.25 -2.3
520 35.75 -107.75 -2.27
520 35.75 -107.25 -2.25
520 36.25 -108.75 -2.35
520 36.25 -108.25 -2.39
520 36.25 -107.75 -2.26
520 36.25 -107.25 -2.02
520 36.75 -108.75 -2.64
520 36.75 -108.25 -2.33
520 36.75 -107.75 -2.22
520 36.75 -107.25 -2.01
521 35.75 -108.75 -0.49
521 35.75 -108.25 -0.4
521 35.75 -107.75 -0.34
521 35.75 -107.25 -0.34
521 36.25 -108.75 -0.6
521 36.25 -108.25 -0.45
521 36.25 -107.75 -0.3
521 36.25 -107.25 -0.24
521 36.75 -108.75 -0.59
521 36.75 -108.25 -0.42
521 36.75 -107.75 -0.2
521 36.75 -107.25 -0.05
522 35.75 -108.75 1.65
522 35.75 -108.25 1.5
522 35.75 -107.75 1.46
522 35.75 -107.25 1.4
522 36.25 -108.75 1.82
522 36.25 -108.25 1.87
522 36.25 -107.75 1.79
522 36.25 -107.25 1.59
522 36.75 -108.75 2.27
522 36.75 -108.25 2.02
522 36.75 -107.75 1.98
522 36.75 -107.25 1.95
523 35.75 -108.75 3.61
523 35.75 -108.25 3.52
523 35.75 -107.75 3.47
523 35.75 -107.25 3.56
523 36.25 -108.75 4.57
523 36.25 -108.25 4.19
523 36.25 -107.75 4.35
523 36.25 -107.25 4.3
523 36.75 -108.75 5.24
523 36.75 -108.25 4.99
523 36.75 -107.75 4.55
523 36.75 -107.25 4.19
524 35.75 -108.75 -0.35
524 35.75 -108.25 -0.45
524 35.75 -107.75 -0.54
524 35.75 -107.25 -0.57
524 36.25 -108.75 -0.61
524 36.25 -108.25 -0.69
524 36.25 -107.75 -0.73
524 36.25 -107.25 -0.68
524 36.75 -108.75 -0.82
524 36.75 -108.25 -0.82
524 36.75 -107.75 -0.82
524 36.75 -107.25 -0.74
525 35.75 -108.75 -1.06
525 35.75 -108.25 -0.98
525 35.75 -107.75 -0.97
525 35.75 -107.25 -1.01
525 36.25 -108.75 -1.27
525 36.25 -108.25 -1.26
525 36.25 -107.75 -1.18
525 36.25 -107.25 -1.08
525 36.75 -108.75 -1.44
525 36.75 -108.25 -1.26
525 36.75 -107.75 -1.19
525 36.75 -107.25 -1.08
526 35.75 -108.75 -4.41
526 35.75 -108.25 -4.49
526 35.75 -107.75 -4.59
526 35.75 -107.25 -4.51
526 36.25 -108.75 -4.55
526 36.25 -108.25 -4.84
526 36.25 -107.75 -5.01
526 36.25 -107.25 -4.69
526 36.75 -108.75 -5.47
526 36.75 -108.25 -4.98
526 36.75 -107.75 -4.95
526 36.75 -107.25 -5.02
527 35.75 -108.75 -1.41
527 35.75 -108.25 -1.27
527 35.75 -107.75 -1.26
527 35.75 -107.25 -1.38
527 36.25 -108.75 -1.31
527 36.25 -108.25 -1.23
527 36.25 -107.75 -1.15
527 36.25 -107.25 -1.12
527 36.75 -108.75 -1.31
527 36.75 -108.25 -1.09
527 36.75 -107.75 -1
527 36.75 -107.25 -0.95
528 35.75 -108.75 0.34
528 35.75 -108.25 0.4
528 35.75 -107.75 0.46
528 35.75 -107.25 0.49
528 36.25 -108.75 0.15
528 36.25 -108.25 0.3
528 36.25 -107.75 0.4
528 36.25 -107.25 0.39
528 36.75 -108.75 0.08
528 36.75 -108.25 0.14
528 36.75 -107.75 0.34
528 36.75 -107.25 0.47
529 35.75 -108.75 0.22
529 35.75 -108.25 0.18
529 35.75 -107.75 0.15
529 35.75 -107.25 0.13
529 36.25 -108.75 0.05
529 36.25 -108.25 0.1
529 36.25 -107.75 0.1
529 36.25 -107.25 0.07
529 36.75 -108.75 0.02
529 36.75 -108.25 0.01
529 36.75 -107.75 0.1
529 36.75 -107.25 0.16
530 35.75 -108.75 1.57
530 35.75 -108.25 1.4
530 35.75 -107.75 1.37
530 35.75 -107.25 1.36
530 36.25 -108.75 1.7
530 36.25 -108.25 1.73
530 36.25 -107.75 1.67
530 36.25 -107.25 1.53
530 36.75 -108.75 2.1
530 36.75 -108.25 1.85
530 36.75 -107.75 1.87
530 36.75 -107.25 1.9
531 35.75 -108.75 -0.87
531 35.75 -108.25 -0.98
531 35.75 -107.75 -1.1
531 35.75 -107.25 -1.22
531 36.25 -108.75 -0.85
531 36.25 -108.25 -0.96
531 36.25 -107.75 -1.03
531 36.25 -107.25 -1.02
531 36.75 -108.75 -0.85
531 36.75 -108.25 -0.85
531 36.75 -107.75 -0.89
531 36.75 -107.25 -0.9
532 35.75 -108.75 -0.02
532 35.75 -108.25 -0.09
532 35.75 -107.75 -0.17
532 35.75 -107.25 -0.27
532 36.25 -108.75 -0.01
532 36.25 -108.25 0
532 36.25 -107.75 -0.06
532 36.25 -107.25 -0.16
532 36.75 -108.75 0.19
532 36.75 -108.25 0.14
532 36.75 -107.75 0.18
532 36.75 -107.25 0.11
533 35.75 -108.75 0.42
533 35.75 -108.25 0.52
533 35.75 -107.75 0.64
533 35.75 -107.25 0.75
533 36.25 -108.75 -0.09
533 36.25 -108.25 0.09
533 36.25 -107.75 0.24
533 36.25 -107.25 0.33
533 36.75 -108.75 -0.4
533 36.75 -108.25 -0.29
533 36.75 -107.75 -0.09
533 36.75 -107.25 0.12
534 35.75 -108.75 1.73
534 35.75 -108.25 1.73
534 35.75 -107.75 1.89
534 35.75 -107.25 1.98
534 36.25 -108.75 1.29
534 36.25 -108.25 1.47
534 36.25 -107.75 1.55
534 36.25 -107.25 1.53
534 36.75 -108.75 1.21
534 36.75 -108.25 1.11
534 36.75 -107.75 1.28
534 36.75 -107.25 1.42
535 35.75 -108.75 -0.63
535 35.75 -108.25 -0.57
535 35.75 -107.75 -0.57
535 35.75 -107.25 -0.6
535 36.25 -108.75 -1.06
535 36.25 -108.25 -1.05
535 36.25 -107.75 -1
535 36.25 -107.25 -0.92
535 36.75 -108.75 -1.43
535 36.75 -108.25 -1.31
535 36.75 -107.75 -1.28
535 36.75 -107.25 -1.15
536 35.75 -108.75 -2.69
536 35.75 -108.25 -2.51
536 35.75 -107.75 -2.54
536 35.75 -107.25 -2.56
536 36.25 -108.75 -2.68
536 36.25 -108.25 -2.77
536 36.25 -107.75 -2.71
536 36.25 -107.25 -2.53
536 36.75 -108.75 -3.09
536 36.75 -108.25 -2.75
536 36.75 -107.75 -2.74
536 36.75 -107.25 -2.67
537 35.75 -108.75 0.9
537 35.75 -108.25 0.95
537 35.75 -107.75 1.04
537 35.75 -107.25 1.06
537 36.25 -108.75 0.84
537 36.25 -108.25 1.06
537 36.25 -107.75 1.16
537 36.25 -107.25 1.1
537 36.75 -108.75 1.03
537 36.75 -108.25 1.02
537 36.75 -107.75 1.23
537 36.75 -107.25 1.34
538 35.75 -108.75 0.73
538 35.75 -108.25 0.61
538 35.75 -107.75 0.51
538 35.75 -107.25 0.46
538 36.25 -108.75 0.61
538 36.25 -108.25 0.61
538 36.25 -107.75 0.52
538 36.25 -107.25 0.4
538 36.75 -108.75 0.65
538 36.75 -108.25 0.49
538 36.75 -107.75 0.5
538 36.75 -107.25 0.47
539 35.75 -108.75 -2.06
539 35.75 -108.25 -2.03
539 35.75 -107.75 -2.16
539 35.75 -107.25 -2.25
539 36.25 -108.75 -1.96
539 36.25 -108.25 -2.11
539 36.25 -107.75 -2.16
539 36.25 -107.25 -2.08
539 36.75 -108.75 -2.19
539 36.75 -108.25 -2.04
539 36.75 -107.75 -2.12
539 36.75 -107.25 -2.11
540 35.75 -108.75 -0.09
540 35.75 -108.25 -0.05
540 35.75 -107.75 -0.04
540 35.75 -107.25 -0.05
540 36.25 -108.75 -0.42
540 36.25 -108.25 -0.35
540 36.25 -107.75 -0.29
540 36.25 -107.25 -0.28
540 36.75 -108.75 -0.57
540 36.75 -108.25 -0.48
540 36.75 -107.75 -0.36
540 36.75 -107.25 -0.27
541 35.75 -108.75 0.6
541 35.75 -108.25 0.58
541 35.75 -107.75 0.55
541 35.75 -107.25 0.5
541 36.25 -108.75 0.43
541 36.25 -108.25 0.51
541 36.25 -107.75 0.48
541 36.25 -107.25 0.37
541 36.75 -108.75 0.5
541 36.75 -108.25 0.42
541 36.75 -107.75 0.51
541 36.75 -107.25 0.5
542 35.75 -108.75 -3.33
542 35.75 -108.25 -3.25
542 35.75 -107.75 -3.36
542 35.75 -107.25 -3.36
542 36.25 -108.75 -3.21
542 36.25 -108.25 -3.41
542 36.25 -107.75 -3.46
542 36.25 -107.25 -3.29
542 36.75 -108.75 -3.69
542 36.75 -108.25 -3.36
542 36.75 -107.75 -3.39
542 36.75 -107.25 -3.38
543 35.75 -108.75 -3.68
543 35.75 -108.25 -3.58
543 35.75 -107.75 -3.62
543 35.75 -107.25 -3.59
543 36.25 -108.75 -3.45
543 36.25 -108.25 -3.57
543 36.25 -107.75 -3.54
543 36.25 -107.25 -3.33
543 36.75 -108.75 -3.84
543 36.75 -108.25 -3.41
543 36.75 -107.75 -3.35
543 36.75 -107.25 -3.3
544 35.75 -108.75 1.34
544 35.75 -108.25 1.42
544 35.75 -107.75 1.58
544 35.75 -107.25 1.58
544 36.25 -108.75 1.28
544 36.25 -108.25 1.54
544 36.25 -107.75 1.65
544 36.25 -107.25 1.55
544 36.75 -108.75 1.5
544 36.75 -108.25 1.46
544 36.75 -107.75 1.66
544 36.75 -107.25 1.78
545 35.75 -108.75 -0.16
545 35.75 -108.25 -0.23
545 35.75 -107.75 -0.31
545 35.75 -107.25 -0.37
545 36.25 -108.75 -0.36
545 36.25 -108.25 -0.38
545 36.25 -107.75 -0.41
545 36.25 -107.25 -0.44
545 36.75 -108.75 -0.44
545 36.75 -108.25 -0.45
545 36.75 -107.75 -0.42
545 36.75 -107.25 -0.41
546 35.75 -108.75 3.02
546 35.75 -108.25 3.03
546 35.75 -107.75 3.15
546 35.75 -107.25 3.24
546 36.25 -108.75 3.29
546 36.25 -108.25 3.27
546 36.25 -107.75 3.46
546 36.25 -107.25 3.42
546 36.75 -108.75 3.73
546 36.75 -108.25 3.67
546 36.75 -107.75 3.54
546 36.75 -107.25 3.54
547 35.75 -108.75 4.31
547 35.75 -108.25 4.42
547 35.75 -107.75 4.54
547 35.75 -107.25 5.04
547 36.25 -108.75 5.08
547 36.25 -108.25 4.93
547 36.25 -107.75 5.28
547 36.25 -107.25 5.49
547 36.75 -108.75 5.23
547 36.75 -108.25 5.07
547 36.75 -107.75 4.78
547 36.75 -107.25 4.51
548 35.75 -108.75 2.17
548 35.75 -108.25 1.87
548 35.75 -107.75 1.73
548 35.75 -107.25 1.66
548 36.25 -108.75 1.98
548 36.25 -108.25 1.81
548 36.25 -107.75 1.56
548 36.25 -107.25 1.31
548 36.75 -108.75 2.12
548 36.75 -108.25 1.65
548 36.75 -107.75 1.49
548 36.75 -107.25 1.35
549 35.75 -108.75 2.56
549 35.75 -108.25 2.34
549 35.75 -107.75 2.29
549 35.75 -107.25 2.23
549 36.25 -108.75 2.59
549 36.25 -108.25 2.46
549 36.25 -107.75 2.3
549 36.25 -107.25 2.05
549 36.75 -108.75 2.92
549 36.75 -108.25 2.55
549 36.75 -107.75 2.34
549 36.75 -107.25 2.24
550 35.75 -108.75 2.56
550 35.75 -108.25 2.46
550 35.75 -107.75 2.55
550 35.75 -107.25 2.62
550 36.25 -108.75 2.23
550 36.25 -108.25 2.24
550 36.25 -107.75 2.2
550 36.25 -107.25 2.09
550 36.75 -108.75 2.25
550 36.75 -108.25 1.97
550 36.75 -107.75 1.96
550 36.75 -107.25 2.01
551 35.75 -108.75 3.25
551 35.75 -108.25 3.29
551 35.75 -107.75 3.39
551 35.75 -107.25 3.59
551 36.25 -108.75 3.08
551 36.25 -108.25 3.03
551 36.25 -107.75 3.09
551 36.25 -107.25 3.04
551 36.75 -108.75 3.09
551 36.75 -108.25 2.86
551 36.75 -107.75 2.73
551 36.75 -107.25 2.8
552 35.75 -108.75 3.06
552 35.75 -108.25 3.04
552 35.75 -107.75 3.1
552 35.75 -107.25 3.22
552 36.25 -108.75 2.91
552 36.25 -108.25 2.85
552 36.25 -107.75 2.83
552 36.25 -107.25 2.73
552 36.75 -108.75 2.94
552 36.75 -108.25 2.64
552 36.75 -107.75 2.5
552 36.75 -107.25 2.54
553 35.75 -108.75 0.16
553 35.75 -108.25 0.11
553 35.75 -107.75 0.04
553 35.75 -107.25 0.02
553 36.25 -108.75 -0.26
553 36.25 -108.25 -0.28
553 36.25 -107.75 -0.32
553 36.25 -107.25 -0.33
553 36.75 -108.75 -0.49
553 36.75 -108.25 -0.52
553 36.75 -107.75 -0.5
553 36.75 -107.25 -0.45
554 35.75 -108.75 -3.85
554 35.75 -108.25 -3.88
554 35.75 -107.75 -4.02
554 35.75 -107.25 -3.99
554 36.25 -108.75 -3.78
554 36.25 -108.25 -4.07
554 36.25 -107.75 -4.22
554 36.25 -107.25 -4
554 36.75 -108.75 -4.34
554 36.75 -108.25 -3.97
554 36.75 -107.75 -4.01
554 36.75 -107.25 -4.1
555 35.75 -108.75 2.09
555 35.75 -108.25 2.15
555 35.75 -107.75 2.37
555 35.75 -107.25 2.38
555 36.25 -108.75 2.12
555 36.25 -108.25 2.37
555 36.25 -107.75 2.53
555 36.25 -107.25 2.44
555 36.75 -108.75 2.54
555 36.75 -108.25 2.5
555 36.75 -107.75 2.61
555 36.75 -107.25 2.75
556 35.75 -108.75 1.71
556 35.75 -108.25 1.51
556 35.75 -107.75 1.42
556 35.75 -107.25 1.35
556 36.25 -108.75 1.72
556 36.25 -108.25 1.68
556 36.25 -107.75 1.52
556 36.25 -107.25 1.31
556 36.75 -108.75 1.99
556 36.75 -108.25 1.64
556 36.75 -107.75 1.57
556 36.75 -107.25 1.5
557 35.75 -108.75 1.43
557 35.75 -108.25 1.17
557 35.75 -107.75 1.01
557 35.75 -107.25 0.9
557 36.25 -108.75 1.46
557 36.25 -108.25 1.36
557 36.25 -107.75 1.15
557 36.25 -107.25 0.9
557 36.75 -108.75 1.77
557 36.75 -108.25 1.38
557 36.75 -107.75 1.28
557 36.75 -107.25 1.14
558 35.75 -108.75 -0.61
558 35.75 -108.25 -0.76
558 35.75 -107.75 -0.93
558 35.75 -107.25 -1.1
558 36.25 -108.75 -0.63
558 36.25 -108.25 -0.76
558 36.25 -107.75 -0.88
558 36.25 -107.25 -0.95
558 36.75 -108.75 -0.63
558 36.75 -108.25 -0.7
558 36.75 -107.75 -0.78
558 36.75 -107.25 -0.85
559 35.75 -108.75 -0.22
559 35.75 -108.25 -0.26
559 35.75 -107.75 -0.31
559 35.75 -107.25 -0.39
559 36.25 -108.75 -0.27
559 36.25 -108.25 -0.24
559 36.25 -107.75 -0.24
559 36.25 -107.25 -0.29
559 36.75 -108.75 -0.18
559 36.75 -108.25 -0.15
559 36.75 -107.75 -0.07
559 36.75 -107.25 -0.06
560 35.75 -108.75 -0.5
560 35.75 -108.25 -0.52
560 35.75 -107.75 -0.58
560 35.75 -107.25 -0.67
560 36.25 -108.75 -0.63
560 36.25 -108.25 -0.64
560 36.25 -107.75 -0.65
560 36.25 -107.25 -0.66
560 36.75 -108.75 -0.69
560 36.75 -108.25 -0.65
560 36.75 -107.75 -0.63
560 36.75 -107.25 -0.61
561 35.75 -108.75 -2.91
561 35.75 -108.25 -2.87
561 35.75 -107.75 -3.04
561 35.75 -107.25 -3.13
561 36.25 -108.75 -2.62
561 36.25 -108.25 -2.82
561 36.25 -107.75 -2.91
561 36.25 -107.25 -2.84
561 36.75 -108.75 -2.85
561 36.75 -108.25 -2.63
561 36.75 -107.75 -2.72
561 36.75 -107.25 -2.78
562 35.75 -108.75 0.79
562 35.75 -108.25 0.77
562 35.75 -107.75 0.78
562 35.75 -107.25 0.74
562 36.25 -108.75 0.8
562 36.25 -108.25 0.94
562 36.25 -107.75 0.95
562 36.25 -107.25 0.82
562 36.75 -108.75 1.05
562 36.75 -108.25 0.97
562 36.75 -107.75 1.1
562 36.75 -107.25 1.09
563 35.75 -108.75 -3.09
563 35.75 -108.25 -2.91
563 35.75 -107.75 -2.88
563 35.75 -107.25 -2.78
563 36.25 -108.75 -3.18
563 36.25 -108.25 -3.32
563 36.25 -107.75 -3.25
563 36.25 -107.25 -2.93
563 36.75 -108.75 -3.9
563 36.75 -108.25 -3.51
563 36.75 -107.75 -3.44
563 36.75 -107.25 -3.26
564 35.75 -108.75 -1.44
564 35.75 -108.25 -1.34
564 35.75 -107.75 -1.34
564 35.75 -107.25 -1.43
564 36.25 -108.75 -1.45
564 36.25 -108.25 -1.44
564 36.25 -107.75 -1.39
564 36.25 -107.25 -1.32
564 36.75 -108.75 -1.58
564 36.75 -108.25 -1.41
564 36.75 -107.75 -1.38
564 36.75 -107.25 -1.33
565 35.75 -108.75 -2.89
565 35.75 -108.25 -2.75
565 35.75 -107.75 -2.79
565 35.75 -107.25 -2.8
565 36.25 -108.75 -2.76
565 36.25 -108.25 -2.88
565 36.25 -107.75 -2.85
565 36.25 -107.25 -2.68
565 36.75 -108.75 -3.17
565 36.75 -108.25 -2.85
565 36.75 -107.75 -2.85
565 36.75 -107.25 -2.78
566 35.75 -108.75 -0.7
566 35.75 -108.25 -0.69
566 35.75 -107.75 -0.74
566 35.75 -107.25 -0.87
566 36.25 -108.75 -0.56
566 36.25 -108.25 -0.5
566 36.25 -107.75 -0.48
566 36.25 -107.25 -0.53
566 36.75 -108.75 -0.39
566 36.75 -108.25 -0.31
566 36.75 -107.75 -0.23
566 36.75 -107.25 -0.23
567 35.75 -108.75 0.64
567 35.75 -108.25 0.51
567 35.75 -107.75 0.39
567 35.75 -107.25 0.29
567 36.25 -108.75 0.75
567 36.25 -108.25 0.75
567 36.25 -107.75 0.64
567 36.25 -107.25 0.44
567 36.75 -108.75 1.08
567 36.75 -108.25 0.88
567 36.75 -107.75 0.89
567 36.75 -107.25 0.77
568 35.75 -108.75 -2.66
568 35.75 -108.25 -2.57
568 35.75 -107.75 -2.69
568 35.75 -107.25 -2.73
568 36.25 -108.75 -2.5
568 36.25 -108.25 -2.67
568 36.25 -107.75 -2.71
568 36.25 -107.25 -2.58
568 36.75 -108.75 -2.83
568 36.75 -108.25 -2.61
568 36.75 -107.75 -2.67
568 36.75 -107.25 -2.64
569 35.75 -108.75 -3.35
569 35.75 -108.25 -3.15
569 35.75 -107.75 -3.12
569 35.75 -107.25 -3.05
569 36.25 -108.75 -3.34
569 36.25 -108.25 -3.43
569 36.25 -107.75 -3.34
569 36.25 -107.25 -3.08
569 36.75 -108.75 -3.93
569 36.75 -108.25 -3.47
569 36.75 -107.75 -3.39
569 36.75 -107.25 -3.29
570 35.75 -108.75 -0.6
570 35.75 -108.25 -0.52
570 35.75 -107.75 -0.52
570 35.75 -107.25 -0.62
570 36.25 -108.75 -0.68
570 36.25 -108.25 -0.62
570 36.25 -107.75 -0.61
570 36.25 -107.25 -0.66
570 36.75 -108.75 -0.71
570 36.75 -108.25 -0.65
570 36.75 -107.75 -0.63
570 36.75 -107.25 -0.65
571 35.75 -108.75 3.14
571 35.75 -108.25 3.21
571 35.75 -107.75 3.33
571 35.75 -107.25 3.41
571 36.25 -108.75 3.23
571 36.25 -108.25 3.26
571 36.25 -107.75 3.43
571 36.25 -107.25 3.32
571 36.75 -108.75 3.47
571 36.75 -108.25 3.4
571 36.75 -107.75 3.26
571 36.75 -107.25 3.28
572 35.75 -108.75 3.07
572 35.75 -108.25 3.08
572 35.75 -107.75 3.2
572 35.75 -107.25 3.38
572 36.25 -108.75 2.68
572 36.25 -108.25 2.69
572 36.25 -107.75 2.72
572 36.25 -107.25 2.69
572 36.75 -108.75 2.52
572 36.75 -108.25 2.25
572 36.75 -107.75 2.23
572 36.75 -107.25 2.36
573 35.75 -108.75 2.15
573 35.75 -108.25 2
573 35.75 -107.75 2.02
573 35.75 -107.25 2.02
573 36.25 -108.75 1.83
573 36.25 -108.25 1.82
573 36.25 -107.75 1.73
573 36.25 -107.25 1.59
573 36.75 -108.75 1.83
573 36.75 -108.25 1.52
573 36.75 -107.75 1.52
573 36.75 -107.25 1.53
574 35.75 -108.75 4.51
574 35.75 -108.25 4.67
574 35.75 -107.75 4.87
574 35.75 -107.25 5.36
574 36.25 -108.75 5.17
574 36.25 -108.25 5.11
574 36.25 -107.75 5.42
574 36.25 -107.25 5.56
574 36.75 -108.75 5.18
574 36.75 -108.25 5.04
574 36.75 -107.75 4.71
574 36.75 -107.25 4.41
