year,total_population,total_monuments,total_exotics,total_conflicts,productivity,is_drought,pop_monument_builder,pop_balanced,pop_reproduction
905,319.4,2427.3493635214395,73.0,1.04,0.8219444153084783,0.0,252.61,29.6,37.19
906,333.09,2496.226672848562,74.0,1.43,0.5447653312517049,1.0,249.59,40.4,43.1
907,296.99,2474.8372277908315,75.0,1.94,0.477494197240644,1.0,227.88,34.52,34.59
908,369.69,2594.349813502251,77.0,2.77,0.7996793143243848,0.0,260.82,62.48,46.39
909,355.95,2574.0543786857693,79.0,3.81,0.810640066363243,0.0,253.06,59.03,43.86
910,346.57,2553.5150860782787,80.58,4.67,0.7272854062511385,0.0,248.68,55.57,42.32
911,338.76,2533.5995244495284,82.58,5.4,0.8206481728924735,0.0,244.28,53.27,41.21
912,330.66,2513.3628681807622,84.3,6.21,0.7212466619355733,0.0,240.13,50.71,39.82
913,322.44,2493.0364937119366,85.36,7.08,0.6682650168984279,0.0,235.89,48.35,38.2
914,315.85,2472.9412479388325,86.55,7.86,0.6802184804069094,0.0,232.6,46.4,36.85
915,400.77,2617.3387863460216,88.27,9.15,0.7193999581764409,0.0,260.54,72.46,67.77
916,388.64,2596.8789051232434,90.05,10.27,0.7175070012057132,0.0,253.49,69.5,65.65
917,378.19,2577.234919973186,92.05,11.44,0.8414745305101041,0.0,247.43,66.87,63.89
918,365.29,2557.545386134342,94.05,12.76,0.8080714739685937,0.0,240.69,63.41,61.19
919,354.49,2537.8609098720954,96.05,14.07,0.7816999671494678,0.0,235.31,60.49,58.69
920,312.35,2517.404769721336,97.22,15.15,0.6381435406824432,1.0,213.2,52.24,46.91
921,306.1,2497.2772397215176,98.75,16.37,0.666293946735611,0.0,209.62,50.5,45.98
922,269.2,2476.7220078650835,99.75,17.65,0.5821958174640463,1.0,190.36,42.54,36.3
923,238.87,2456.3348932193244,100.77,18.94,0.6031701361970389,1.0,173.21,36.67,28.99
924,212.73,2435.6354791892522,101.77,20.37,0.5297947571151969,1.0,158.22,31.49,23.02
925,208.64,2416.224286908277,103.77,21.64,0.7357521913421782,0.0,156.28,30.3,22.06
926,204.22,2397.2696273985944,105.77,22.98,0.7894446378811801,0.0,154.08,28.74,21.4
927,200.67,2377.9007011504414,107.64,24.1,0.6789223769517875,0.0,152.13,27.82,20.72
928,197.27,2359.4099550272335,109.64,25.33,0.8091804416625014,0.0,150.23,26.76,20.28
929,194.8,2340.845745509531,111.64,26.56,0.7625831298943634,0.0,148.78,26.1,19.92
930,175.54,2321.4621519301722,112.81,27.74,0.5927020937648981,1.0,136.37,22.72,16.45
931,173.31,2302.808224035484,114.79,28.98,0.694396537390193,0.0,135.09,22.0,16.22
932,170.51,2284.5687105009215,116.79,30.3,0.7389466273229912,0.0,133.57,20.99,15.95
933,168.53,2266.550225386515,118.79,31.52,0.7469753260241451,0.0,132.38,20.52,15.63
934,166.97,2248.1951479693353,120.63,32.79,0.6521693725995558,0.0,131.64,19.83,15.5
935,152.48,2229.9374529109396,122.47,33.85,0.6492891589118898,1.0,121.61,17.64,13.23
936,151.36,2212.182833442163,124.47,35.11,0.7093154904298383,0.0,121.0,17.34,13.02
937,138.24,2194.071701163296,126.15,36.38,0.622123559200421,1.0,111.88,15.32,11.04
938,137.24,2176.8184955101033,128.15,37.61,0.7486639003256447,0.0,111.41,14.95,10.88
939,136.31,2159.4254946009787,130.14,38.76,0.6917690641085394,0.0,111.0,14.66,10.65
940,195.16,2246.7521738293544,132.14,40.74,0.7091091763451248,0.0,130.57,35.34,29.25
941,192.74,2229.6641861431845,134.14,42.44,0.7833031491602472,0.0,128.88,34.85,29.01
942,190.37,2212.5638703726504,136.14,44.02,0.7524842869621602,0.0,127.41,34.28,28.68
