year,total_population,total_monuments,total_exotics,total_conflicts,productivity,is_drought,pop_monument_builder,pop_balanced,pop_reproduction
828,0.0,0.0,0.0,0.0,0.7943978055016704,0.0,0.0,0.0,0.0
829,0.0,0.0,0.0,0.0,0.5090570093103222,1.0,0.0,0.0,0.0
830,0.0,0.0,0.0,0.0,0.5705822989396644,1.0,0.0,0.0,0.0
831,0.0,0.0,0.0,0.0,0.8343139943082261,0.0,0.0,0.0,0.0
832,0.0,0.0,0.0,0.0,0.7257998353931105,0.0,0.0,0.0,0.0
833,0.0,0.0,0.0,0.0,0.7064114333228111,0.0,0.0,0.0,0.0
834,0.0,0.0,0.0,0.0,0.6619783371272266,0.0,0.0,0.0,0.0
835,0.0,0.0,0.0,0.0,0.599215669416931,1.0,0.0,0.0,0.0
836,0.0,0.0,0.0,0.0,0.6954744563263968,0.0,0.0,0.0,0.0
837,0.0,0.0,0.0,0.0,0.5854929929622826,1.0,0.0,0.0,0.0
838,0.0,0.0,0.0,0.0,0.6828192750071475,0.0,0.0,0.0,0.0
839,0.0,0.0,0.0,0.0,0.6856236954551944,0.0,0.0,0.0,0.0
840,0.0,0.0,0.0,0.0,0.5469707734064074,1.0,0.0,0.0,0.0
841,0.0,0.0,0.0,0.0,0.6897665103391445,0.0,0.0,0.0,0.0
842,0.0,0.0,0.0,0.0,0.7481931143615971,0.0,0.0,0.0,0.0
843,0.0,0.0,0.0,0.0,0.8988180415183377,0.0,0.0,0.0,0.0
844,0.0,0.0,0.0,0.0,0.7093273694021566,0.0,0.0,0.0,0.0
845,0.0,0.0,0.0,0.0,0.72579250727648,0.0,0.0,0.0,0.0
846,0.0,0.0,0.0,0.0,0.6115561634396511,1.0,0.0,0.0,0.0
847,0.0,0.0,0.0,0.0,0.512226988106406,1.0,0.0,0.0,0.0
848,0.0,0.0,0.0,0.0,0.7026904175865788,0.0,0.0,0.0,0.0
849,0.0,0.0,0.0,0.0,0.666998463872349,0.0,0.0,0.0,0.0
850,349.0,1742.719186852651,3.0,0.0,0.701829466308078,0.0,349.0,0.0,0.0
851,644.0,3469.297075923991,11.0,0.0,0.640902327591909,1.0,644.0,0.0,0.0
852,643.0,3456.871448998733,18.0,0.0,0.7874394489376202,0.0,643.0,0.0,0.0
853,642.0,3444.0557748540436,24.0,0.0,0.7662354296144546,0.0,642.0,0.0,0.0
854,642.0,3432.9649438372744,31.0,0.0,0.8320645941773234,0.0,642.0,0.0,0.0
855,642.0,3418.862346737326,37.0,0.0,0.7033210611595329,0.0,642.0,0.0,0.0
856,642.0,3406.4770899154128,43.0,0.0,0.7683103131502865,0.0,642.0,0.0,0.0
857,594.0,3389.8688478571303,48.0,0.0,0.5993003026539694,1.0,594.0,0.0,0.0
858,595.0,3379.5485228553366,55.0,0.0,0.8516950516090867,0.0,595.0,0.0,0.0
859,596.0,3365.713581831221,61.0,0.0,0.7025373821660359,0.0,596.0,0.0,0.0
860,597.0,3352.239720097076,67.0,0.0,0.7117202261046232,0.0,597.0,0.0,0.0
861,599.0,3338.8570791737093,73.0,0.0,0.7099260473141367,0.0,599.0,0.0,0.0
862,601.0,3326.9150159136557,79.0,0.0,0.7617607722813226,0.0,601.0,0.0,0.0
863,602.0,3313.216819690228,85.0,0.0,0.6844342995550999,0.0,602.0,0.0,0.0
864,558.0,3298.506380615623,90.0,0.0,0.6472574364995861,1.0,558.0,0.0,0.0
865,560.0,3284.756476318961,96.0,0.0,0.6787532265303624,0.0,560.0,0.0,0.0
866,562.0,3271.8801391562274,102.0,0.0,0.7091002927419254,0.0,562.0,0.0,0.0
867,521.0,3255.7630966433853,107.0,0.0,0.5783450372591399,1.0,521.0,0.0,0.0
868,484.0,3239.425940344129,112.0,0.0,0.5707884834952406,1.0,484.0,0.0,0.0
869,486.0,3228.3462568897776,119.0,0.0,0.7808112120836974,0.0,486.0,0.0,0.0
870,451.0,3213.8109422321454,124.0,0.0,0.639894780922103,1.0,451.0,0.0,0.0
871,453.0,3202.0006841173076,130.0,0.0,0.7462523730152095,0.0,453.0,0.0,0.0
872,455.0,3188.4983662823597,136.0,0.0,0.6716218926500006,0.0,455.0,0.0,0.0
873,457.0,3176.707877989175,142.0,0.0,0.7366314314425133,0.0,457.0,0.0,0.0
874,459.0,3162.9516381525636,147.0,0.0,0.6507251677295582,0.0,459.0,0.0,0.0
875,426.0,3148.382340831756,152.0,0.0,0.6176548777867763,1.0,426.0,0.0,0.0
876,428.0,3138.9308937072806,159.0,0.0,0.8226500220095567,0.0,428.0,0.0,0.0
877,430.0,3125.7910453816403,165.0,0.0,0.6646448407104786,0.0,430.0,0.0,0.0
878,399.0,3109.343136108162,169.0,0.0,0.5310039653819224,1.0,399.0,0.0,0.0
879,401.0,3096.13779931006,174.0,0.0,0.6558686688509616,0.0,401.0,0.0,0.0
880,402.0,3083.7924420280497,180.0,0.0,0.6858800540544483,0.0,402.0,0.0,0.0
881,403.0,3072.3784819821435,186.0,0.0,0.7191904503967685,0.0,403.0,0.0,0.0
882,374.0,3058.3219420022615,191.0,0.0,0.6116571774866965,1.0,374.0,0.0,0.0
883,347.0,3044.3887031959143,196.0,0.0,0.6170678463688204,1.0,347.0,0.0,0.0
884,322.0,3028.4302618718275,200.0,0.0,0.5319087078075572,1.0,322.0,0.0,0.0
885,323.0,3016.3540533530904,206.0,0.0,0.6853883364247056,0.0,323.0,0.0,0.0
886,324.0,3006.152643550088,212.0,0.0,0.7577048332520648,0.0,324.0,0.0,0.0
887,325.0,2996.4605039934104,219.0,0.0,0.7744954392423538,0.0,325.0,0.0,0.0
888,326.0,2985.8902952254593,225.0,0.0,0.7342979291685471,0.0,326.0,0.0,0.0
889,302.0,2973.1305215606344,230.0,0.0,0.6437488883706318,1.0,302.0,0.0,0.0
890,303.0,2964.6444193373272,237.0,0.0,0.8146857551968266,0.0,303.0,0.0,0.0
891,304.0,2953.264073413021,243.0,0.0,0.6918614004974928,0.0,304.0,0.0,0.0
892,283.0,2938.732949290412,248.0,0.0,0.561348860503857,1.0,283.0,0.0,0.0
893,284.0,2929.9371611152033,255.0,0.0,0.7918178238587941,0.0,284.0,0.0,0.0
894,285.0,2918.448834830931,261.0,0.0,0.6771818316586345,0.0,285.0,0.0,0.0
895,286.0,2906.865064313744,267.0,0.0,0.6685103208048538,0.0,286.0,0.0,0.0
896,287.0,2898.606105325896,274.0,0.0,0.8008118596285289,0.0,287.0,0.0,0.0
897,288.0,2890.3087784144213,281.0,0.0,0.7958249491562117,0.0,288.0,0.0,0.0
898,289.0,2882.4022843285,288.0,0.0,0.8085175715614548,0.0,289.0,0.0,0.0
899,290.0,2879.2687614852157,297.0,0.0,1.0,0.0,290.0,0.0,0.0
900,291.0,2868.34265002931,303.0,0.0,0.677430474497905,0.0,291.0,0.0,0.0
901,356.66,3018.9519626801934,307.0,0.03,0.5360567889698831,1.0,306.88,22.0,27.78
902,406.56,3099.859705021339,313.4,0.3,0.7253037310846989,0.0,323.23,36.4,46.93
903,366.57,3088.356197815388,318.4,0.56,0.6409446455760898,1.0,297.33,31.23,38.01
904,364.66,3078.5274709190544,324.45,0.74,0.6969562286604171,0.0,296.38,30.25,38.03
905,361.53,3072.255691897328,331.76,0.99,0.8219444153084783,0.0,294.84,29.54,37.15
906,373.04,3148.210900939348,336.25,1.37,0.5447653312517049,1.0,289.66,40.32,43.06
907,334.41,3132.1972481940757,340.25,1.85,0.477494197240644,1.0,265.49,34.39,34.53
908,408.62,3266.3907104949667,347.52,2.65,0.7996793143243848,0.0,300.01,62.29,46.32
909,395.97,3261.008929019145,355.01,3.68,0.810640066363243,0.0,293.4,58.81,43.76
910,387.7,3253.102572354046,361.46,4.53,0.7272854062511385,0.0,290.18,55.31,42.21
911,380.93,3248.250581919341,369.13,5.24,0.8206481728924735,0.0,286.86,52.97,41.1
912,373.54,3240.320468400282,375.71,6.05,0.7212466619355733,0.0,283.48,50.34,39.72
913,366.01,3230.8123239840907,381.87,6.91,0.6682650168984279,0.0,280.0,47.94,38.07
914,360.6,3221.790637446529,388.05,7.64,0.6802184804069094,0.0,277.92,45.96,36.72
915,446.37,3379.4658776500432,395.27,8.9,0.7193999581764409,0.0,306.83,71.92,67.62
916,435.08,3372.1420349129103,402.38,9.98,0.7175070012057132,0.0,300.78,68.84,65.46
917,425.44,3369.119335125788,410.93,11.11,0.8414745305101041,0.0,295.59,66.22,63.63
918,413.11,3364.9620039774813,419.09,12.4,0.8080714739685937,0.0,289.59,62.7,60.82
919,402.64,3359.9869715549853,427.07,13.68,0.7816999671494678,0.0,284.79,59.65,58.2
920,357.32,3349.996895373551,433.24,14.74,0.6381435406824432,1.0,259.37,51.47,46.48
921,351.28,3341.083488441806,439.94,15.92,0.666293946735611,0.0,256.07,49.68,45.53
922,311.31,3329.210839064368,445.55,17.16,0.5821958174640463,1.0,233.67,41.8,35.84
923,278.13,3318.082028712422,451.56,18.44,0.6031701361970389,1.0,213.52,36.03,28.58
924,249.11,3304.4347926036835,456.65,19.86,0.5297947571151969,1.0,195.52,30.88,22.71
925,245.57,3298.089642113035,464.33,21.12,0.7357521913421782,0.0,194.07,29.72,21.78
926,241.64,3293.6995883094246,472.73,22.45,0.7894446378811801,0.0,192.36,28.11,21.17
927,238.24,3285.5665731547424,479.8,23.57,0.6789223769517875,0.0,190.64,27.13,20.47
928,235.32,3282.095724607705,488.56,24.77,0.8091804416625014,0.0,189.25,26.03,20.04
929,233.25,3277.075203934511,496.74,25.94,0.7625831298943634,0.0,188.19,25.35,19.71
930,211.17,3266.0964664109324,502.91,27.1,0.5927020937648981,1.0,172.93,21.97,16.27
931,209.39,3258.798914205356,510.28,28.32,0.694396537390193,0.0,172.02,21.31,16.06
932,206.96,3253.197059420178,518.23,29.63,0.7389466273229912,0.0,170.89,20.27,15.8
933,205.53,3247.987433205226,526.32,30.81,0.7469753260241451,0.0,170.21,19.82,15.5
934,204.41,3239.5332888196226,533.36,32.03,0.6521693725995558,0.0,169.93,19.14,15.34
935,187.23,3231.016566835807,540.42,33.06,0.6492891589118898,1.0,157.11,17.04,13.08
936,186.14,3224.7122129957356,548.19,34.3,0.7093154904298383,0.0,156.55,16.73,12.86
937,170.56,3215.34231922071,554.86,35.5,0.622123559200421,1.0,144.9,14.75,10.91
938,169.72,3210.5885879172,563.11,36.72,0.7486639003256447,0.0,144.56,14.41,10.75
939,169.01,3203.912779805942,570.81,37.85,0.6917690641085394,0.0,144.4,14.11,10.5
940,228.18,3303.175976127095,578.7,39.81,0.7091091763451248,0.0,164.38,34.79,29.01
941,225.97,3300.306639111104,587.65,41.48,0.7833031491602472,0.0,162.94,34.31,28.72
942,223.75,3296.357987609281,596.15,43.04,0.7524842869621602,0.0,161.68,33.72,28.35
943,220.34,3290.6110261802933,604.08,44.73,0.7029330543770679,0.0,160.23,32.54,27.57
944,218.12,3285.1796759855815,612.15,46.36,0.708165857825684,0.0,158.98,31.85,27.29
945,215.65,3281.9331633768184,620.98,48.15,0.7654879582181414,0.0,158.04,30.87,26.74
946,317.54,3466.9947329567967,631.09,50.49,0.8347699630167362,0.0,197.27,56.34,63.93
947,353.91,3542.192169072579,639.64,53.25,0.7088663605625001,0.0,209.5,67.39,77.02
948,344.3,3538.022820897652,648.41,56.33,0.7221629298894223,0.0,205.38,63.44,75.48
949,334.68,3538.506195517087,658.7,59.35,0.8334686058660927,0.0,200.88,59.69,74.11
950,324.86,3533.7084428051794,667.28,62.46,0.7038726503650516,0.0,195.51,56.72,72.63
951,285.57,3523.3892093179684,674.14,65.32,0.5729115835494972,1.0,177.54,49.32,58.71
952,278.97,3516.6341304611346,682.17,68.39,0.6554292895784616,0.0,174.55,47.58,56.84
953,272.83,3511.6537134976347,690.73,71.39,0.695637286396191,0.0,172.2,45.12,55.51
954,241.55,3499.875931250645,697.03,74.58,0.53351840219359,1.0,157.61,38.85,45.09
955,214.31,3492.01610113095,704.67,77.64,0.6269425171986095,1.0,143.67,33.75,36.89
956,210.23,3492.844188022279,715.45,80.7,0.8329862656083812,0.0,141.63,32.26,36.34
957,187.46,3485.2454492041707,723.27,83.67,0.632342654341972,1.0,129.4,28.47,29.59
958,167.65,3475.7116588088593,730.52,86.75,0.5847778213589236,1.0,118.09,24.94,24.62
959,165.26,3474.638688429436,740.79,89.85,0.7833016624955943,0.0,116.83,24.39,24.04
960,162.14,3480.025820605835,753.43,92.77,0.9352424434498154,0.0,115.04,23.55,23.55
961,160.28,3476.2736771387713,762.81,95.6,0.7177233927961821,0.0,113.98,23.2,23.1
962,157.67,3475.0734535791503,773.19,98.8,0.7768107673328647,0.0,112.57,22.37,22.73
963,155.23,3475.4141644312267,784.06,101.89,0.8119686260934285,0.0,111.09,21.7,22.44
964,153.45,3471.7847414934713,793.6,104.87,0.7175089654313883,0.0,110.23,21.04,22.18
965,151.75,3469.0844295736447,803.41,107.96,0.7371133202237562,0.0,109.29,20.62,21.84
966,150.01,3473.485998340042,815.73,111.11,0.9033482516264333,0.0,108.17,20.18,21.66
967,225.15,3610.8567593007783,827.22,114.96,0.8400214024758674,0.0,142.38,37.71,45.06
968,218.04,3606.0733385934013,836.26,119.01,0.6785833192370903,0.0,138.41,35.79,43.84
969,194.94,3596.820293093346,843.94,122.48,0.5787127608395872,1.0,126.17,32.19,36.58
970,191.99,3596.275269269754,854.67,125.72,0.7705352439118113,0.0,124.39,31.27,36.33
971,188.04,3592.938882079058,864.47,129.35,0.7074171947338634,0.0,122.02,30.35,35.67
972,168.88,3581.2706917702176,871.45,133.17,0.521592148909132,1.0,112.2,27.07,29.61
973,165.24,3585.6080863933043,884.2,136.82,0.8731904665793642,0.0,109.95,26.32,28.97
974,163.95,3584.6030753103964,894.86,140.48,0.7536357138081808,0.0,109.57,25.5,28.88
975,147.77,3574.8436683523996,902.51,144.47,0.5604155061940574,1.0,100.48,22.77,24.52
976,133.74,3569.0629937217227,911.57,148.48,0.6463704725497873,1.0,92.31,20.33,21.1
977,131.63,3569.7955478248214,923.01,152.1,0.7873047963769635,0.0,91.24,19.75,20.64
978,129.64,3564.3879408035973,932.32,155.59,0.6509472951203725,0.0,90.08,19.38,20.18
979,128.07,3559.388271116656,941.77,159.65,0.6574717640447518,0.0,89.25,18.94,19.88
980,117.53,3546.1618235592737,948.25,163.34,0.4764786303595362,1.0,82.8,17.41,17.32
981,108.28,3533.4226044918237,954.97,167.23,0.484491012109013,1.0,76.93,16.09,15.26
982,107.66,3530.978930553455,965.26,170.91,0.7048773397329897,0.0,76.46,15.97,15.23
983,105.95,3526.5710322342125,974.87,174.68,0.6611197988951879,0.0,75.15,15.78,15.02
984,97.96,3518.810884129834,983.31,178.3,0.5868013486377438,1.0,69.78,14.63,13.55
985,96.93,3518.2210226744514,994.24,182.3,0.7394641256195844,0.0,69.17,14.39,13.37
986,95.85,3521.292448083983,1006.56,186.16,0.8170747238774002,0.0,68.41,14.15,13.29
987,94.82,3529.0915956549097,1020.55,189.97,0.9186907359845964,0.0,67.64,13.98,13.2
988,94.02,3540.4262796233247,1035.81,193.53,0.995344530035402,0.0,67.09,13.84,13.09
989,93.36,3551.931186827091,1051.14,197.34,1.0,0.0,66.65,13.71,13.0
990,689.12,6536.653583452688,1066.53,201.86,0.6962211587418556,0.0,663.08,13.41,12.63
991,635.74,6510.14962509488,1078.25,206.97,0.5300972672687261,1.0,611.96,12.43,11.35
992,586.58,6485.126520465868,1090.32,211.44,0.5507064777878855,1.0,564.05,11.84,10.69
993,542.71,6461.294841124263,1102.62,215.64,0.5671465994864731,1.0,521.3,11.32,10.09
994,540.77,6448.249594857031,1118.66,220.16,0.7225064561866194,0.0,519.61,11.15,10.01
995,538.87,6437.689219743732,1135.59,224.57,0.7565331258849224,0.0,517.87,11.04,9.96
996,640.47,6614.257447295863,1153.85,230.18,0.7765918075524552,0.0,559.54,37.97,42.96
997,636.76,6602.805114913806,1170.61,235.77,0.73166807703968,0.0,556.91,37.41,42.44
998,748.74,6805.390825975072,1187.25,241.93,0.7092238326086425,0.0,602.87,64.35,81.52
999,675.18,6783.410265504523,1200.48,248.28,0.5809703646168731,1.0,552.92,54.93,67.33
1000,666.55,6775.663118735977,1219.08,254.8,0.7705141535065304,0.0,547.49,52.77,66.29
1001,602.14,6755.3353535043825,1233.3,261.44,0.6022644206290722,1.0,501.79,46.65,53.7
1002,545.76,6735.182593483446,1247.55,268.2,0.6049328817123631,1.0,460.04,41.84,43.88
1003,586.74,6896.127342210484,1262.19,275.57,0.6168246371108389,1.0,459.06,68.59,59.09
1004,574.66,6879.905644584078,1278.05,283.54,0.651807049764994,0.0,451.89,65.67,57.1
1005,570.67,6960.193585096425,1288.92,292.12,0.47751029789662236,1.0,442.67,70.3,57.7
1006,556.89,6944.974269218815,1304.89,300.85,0.6588214276819176,0.0,434.88,66.96,55.05
1007,545.89,6940.698690897815,1324.44,309.09,0.7958600433367635,0.0,428.76,64.18,52.95
1008,533.53,6931.682622068316,1342.45,317.71,0.7346808940578158,0.0,421.2,61.28,51.05
1009,478.15,6911.552075653212,1356.52,326.63,0.5948523761713607,1.0,384.01,52.11,42.03
1010,431.78,6893.560183120711,1371.03,335.38,0.6220672577187326,1.0,351.77,45.36,34.65
1011,423.26,6879.727016725581,1386.43,344.14,0.6728145645182418,0.0,346.89,43.2,33.17
1012,415.83,6867.477311443474,1402.18,352.73,0.6905005441254619,0.0,343.05,40.71,32.07
1013,377.82,6850.0676034536045,1416.09,361.68,0.6249318105376667,1.0,315.53,35.58,26.71
1014,344.46,6826.856075713948,1428.01,369.8,0.5511158214258381,1.0,290.78,31.24,22.44
1015,340.12,6816.485058733407,1443.36,378.21,0.7079391377606653,0.0,288.5,29.68,21.94
1016,449.5,7008.953916537568,1460.84,387.42,0.7908674865871999,0.0,346.56,52.85,50.09
1017,441.18,7002.854810365057,1477.26,397.6,0.7474414343094771,0.0,340.96,51.47,48.75
1018,565.91,7230.442670315358,1491.89,408.5,0.6657474826405363,0.0,382.27,95.89,87.75
1019,498.52,7210.119776272565,1504.26,419.34,0.57688299953715,1.0,345.51,80.47,72.54
1020,741.66,8505.175827414207,1523.56,432.02,0.8062269606327936,0.0,593.29,78.05,70.32
1021,806.99,8664.43349180858,1541.81,446.29,0.7419987732368262,0.0,606.42,110.53,90.04
1022,775.93,8644.653756443484,1557.67,460.08,0.650455286541011,0.0,587.36,103.73,84.84
1023,748.88,8630.681665229014,1575.46,474.26,0.7088395213542349,0.0,570.98,98.74,79.16
1024,725.24,8633.986559462723,1598.68,488.07,0.8851083633098574,0.0,558.39,92.31,74.54
1025,703.96,8627.257244128503,1619.44,501.45,0.7869175985598116,0.0,545.56,87.06,71.34
1026,684.19,8617.708958203404,1639.11,515.47,0.7579216381254413,0.0,533.76,82.77,67.66
1027,666.79,8600.80942425174,1656.8,529.3,0.6827644570390035,0.0,521.76,79.36,65.67
1028,652.63,8588.734101456757,1676.28,544.16,0.7329490147335325,0.0,514.12,75.35,63.16
1029,638.28,8582.15083363068,1697.41,557.02,0.78815942457251,0.0,505.37,72.38,60.53
1030,624.43,8565.660959142135,1715.63,570.81,0.6839115309101768,0.0,498.09,67.97,58.37
1031,561.33,8543.405073839285,1732.36,584.46,0.6267478936623332,1.0,454.32,58.66,48.35
1032,550.02,8524.902557547337,1750.09,598.56,0.6634340549425847,0.0,448.16,55.72,46.14
1033,542.61,8510.859449114492,1769.27,611.98,0.7056339659034182,0.0,443.42,53.81,45.38
1034,618.67,8654.987792677806,1789.57,627.62,0.7331275753623925,0.0,468.2,75.25,75.22
1035,657.98,8848.739544887077,1804.29,644.79,0.5297863375713201,1.0,481.6,87.48,88.9
1036,582.27,8819.743482177582,1819.84,661.82,0.5513283047922924,1.0,435.51,75.45,71.31
1037,561.38,8804.435691449187,1839.71,678.2,0.6806904814449086,0.0,423.72,70.43,67.23
1038,540.51,8788.263482019604,1859.52,695.49,0.6690695911476884,0.0,410.64,66.06,63.81
1039,524.97,8770.45784309288,1879.18,712.9,0.6516630351464835,0.0,400.72,62.67,61.58
1040,510.3,8755.706848840904,1900.05,730.5,0.6793322067140902,0.0,392.68,59.0,58.62
1041,458.67,8731.390627829103,1918.0,747.83,0.5855643239504668,1.0,359.76,50.68,48.23
1042,450.02,8723.481517998322,1941.35,764.9,0.739565321339661,0.0,355.2,48.22,46.6
1043,438.96,8709.486017010022,1962.8,781.99,0.6785346543680916,0.0,348.3,46.13,44.53
1044,396.7,8687.915270121977,1981.92,799.94,0.6052173746347593,1.0,318.06,40.95,37.69
1045,390.05,8678.921592271261,2005.29,817.1,0.7208449288509702,0.0,314.33,39.28,36.44
1046,382.5,8663.323287416873,2026.46,834.78,0.656309520367569,0.0,309.79,37.31,35.4
1047,374.94,8656.881170302546,2050.8,852.28,0.7401201865133267,0.0,305.84,35.5,33.6
1048,342.06,8632.96652058559,2069.37,869.92,0.5731228208190737,1.0,280.4,32.41,29.25
1049,338.37,8625.057339196952,2093.25,887.17,0.7195620386206645,0.0,278.46,31.31,28.6
1050,333.99,8626.794425362204,2120.37,905.48,0.8067869626061254,0.0,275.93,30.18,27.88
1051,329.6,8621.765035710874,2145.32,923.49,0.741541926270874,0.0,272.92,29.38,27.3
1052,326.06,8636.781595036831,2177.25,940.24,0.9251284644406386,0.0,270.87,28.54,26.65
1053,322.5,8635.366944600823,2203.66,957.85,0.7714732273057464,0.0,268.76,27.83,25.91
1054,319.18,8633.225805177197,2229.83,975.12,0.762146254059842,0.0,266.6,27.28,25.3
1055,315.81,8622.352114881953,2253.1,990.72,0.6798095405949047,0.0,264.16,26.66,24.99
1056,312.87,8616.10351748232,2277.87,1008.11,0.7203803962543291,0.0,262.14,26.18,24.55
1057,310.41,8614.163300440981,2304.23,1024.66,0.757707897417886,0.0,261.05,25.55,23.81
1058,308.12,8611.358193605583,2330.29,1041.37,0.748298024943435,0.0,260.01,24.91,23.2
1059,305.26,8604.308477513981,2354.99,1058.01,0.7084235938130028,0.0,258.08,24.18,23.0
1060,302.86,8612.911262234336,2385.07,1075.5,0.8487360848289819,0.0,256.36,23.95,22.55
1061,300.23,8621.539188141707,2415.23,1092.54,0.847664658040696,0.0,254.61,23.55,22.07
1062,370.41,8744.435725865218,2440.09,1110.6,0.7030636750165766,0.0,279.91,36.42,54.08
1063,404.72,8826.672190202975,2469.79,1131.14,0.8262610497292416,0.0,294.14,46.62,63.96
1064,569.28,9159.837295205953,2502.15,1155.39,0.8664003354439882,0.0,362.03,92.62,114.63
1065,540.36,9188.471699753893,2539.88,1179.47,1.0,0.0,345.62,86.58,108.16
1066,516.98,9195.882056677412,2570.48,1204.67,0.821594285774298,0.0,332.31,81.38,103.29
1067,453.05,9166.33789032587,2588.63,1228.68,0.5105859845657634,1.0,300.07,69.6,83.38
1068,462.66,9278.398845660533,2609.3,1255.89,0.5650890905753149,1.0,294.61,79.43,88.62
1069,444.89,9272.082385285097,2635.86,1281.94,0.7001912004925519,0.0,286.07,74.52,84.3
1070,422.63,9274.747910887118,2665.7,1309.31,0.7741385509079268,0.0,274.33,69.36,78.94
1071,404.68,9265.49520750553,2691.46,1336.43,0.6748880926806083,0.0,264.97,64.91,74.8
1072,387.66,9272.046306837015,2722.79,1362.94,0.8040102578401559,0.0,256.16,60.69,70.81
1073,372.56,9267.827576836893,2750.8,1390.42,0.714320459926591,0.0,247.44,57.11,68.01
1074,490.71,9497.945470829414,2778.83,1419.62,0.703364521796008,0.0,292.99,89.63,108.09
1075,1016.71,12275.852036185493,2809.22,1450.23,0.6641636210652478,0.0,833.41,82.63,100.67
1076,988.94,12271.306806018823,2846.36,1480.86,0.7827246591203958,0.0,816.51,77.28,95.15
1077,1074.24,12476.938474281225,2883.94,1514.68,0.7775590940315945,0.0,843.6,105.84,124.8
1078,1157.48,12661.60269713173,2918.16,1549.88,0.7005685208666237,0.0,867.77,132.3,157.41
1079,1107.02,12668.377389635283,2960.01,1585.7,0.8461159949589611,0.0,839.29,122.43,145.3
1080,1185.45,12903.678889728057,3003.88,1623.44,0.8627054151260887,0.0,863.38,151.41,170.66
1081,1032.85,12879.902859606887,3035.98,1661.01,0.646848096461375,1.0,775.37,124.0,133.48
1082,1052.97,13015.712645580723,3078.61,1701.79,0.8329233181523477,0.0,778.94,131.39,142.64
1083,1003.18,12994.540406720565,3112.06,1742.83,0.6606867993681234,0.0,752.69,120.88,129.61
1084,962.69,12987.095273129295,3150.56,1783.8,0.7455509308398831,0.0,732.2,112.42,118.07
1085,852.11,12952.415613568244,3179.56,1825.06,0.5747391755495697,1.0,666.1,93.22,92.79
1086,757.96,12926.00728235559,3211.67,1865.2,0.6259555185958863,1.0,605.32,78.63,74.01
1087,736.89,12939.304973446107,3258.02,1905.73,0.8712869059436443,0.0,594.12,73.02,69.75
1088,718.36,12946.720612507266,3302.29,1945.77,0.833207626695603,0.0,584.85,68.29,65.22
1089,792.16,13096.988558156492,3340.7,1987.55,0.7228582220914979,0.0,614.72,89.4,88.04
1090,706.11,13047.415159385335,3365.14,2032.34,0.47876007842460117,1.0,560.36,75.61,70.14
1091,635.0,13006.766780521022,3392.73,2075.98,0.5305598194318825,1.0,511.51,64.96,58.53
1092,619.72,12998.263193887973,3431.86,2120.35,0.722544074452271,0.0,503.21,60.94,55.57
1093,563.49,12976.755910982558,3466.48,2163.33,0.6421776297788913,1.0,462.06,53.88,47.55
