year,sigma,pmdi
627.0,0.12064683584200953,0.47760893272346294
628.0,0.12064683584200953,2.4505000624533766
629.0,0.11220476847476604,1.277889681801042
630.0,0.11220476847476604,-3.176708628135223
631.0,0.12357695432478892,-0.4366498991519935
632.0,0.12357695432478892,-0.41004934005667193
633.0,0.12357695432478892,-1.575268248381474
634.0,0.12752747352328161,-2.313593984728278
635.0,0.13526096061331916,1.1916846602166329
636.0,0.13526096061331916,9.453954465231133
637.0,0.13526096061331916,2.685606701437044
638.0,0.13526096061331916,-0.37516818386570644
639.0,0.12910841497829176,-1.9133615675662132
640.0,0.13406420799546953,-1.9839355232123757
641.0,0.13441707777370035,2.5446145175279766
642.0,0.122472545108929,-0.4454653832921005
643.0,0.122472545108929,0.3508830719912898
644.0,0.122472545108929,-0.4542610983020172
645.0,0.122472545108929,-5.255628745893773
646.0,0.1443766693702218,-3.5412154270478235
647.0,0.15400178066156994,-1.7617900399063404
648.0,0.16362689195291807,-1.4606787962764336
649.0,0.1732520032442662,2.44545749540805
650.0,0.17233199874227362,1.5342417164228668
651.0,0.17233199874227362,-1.3574048366708582
652.0,0.17236668664501534,0.17005639106611728
653.0,0.17236668664501534,0.2887119380447936
654.0,0.1693201220757657,-0.5083927314197806
655.0,0.1693201220757657,0.833535543147405
656.0,0.1693201220757657,4.179740197370526
657.0,0.1693201220757657,0.7407538668598161
658.0,0.1693201220757657,-1.1355221878049124
659.0,0.16816524945785324,-0.7584566862137606
660.0,0.16816524945785324,-4.117071743002886
661.0,0.17533425446897322,-1.9241136355683544
662.0,0.1673734893754748,-0.4094195865260201
663.0,0.1673734893754748,-2.9627812439597
664.0,0.17766936161340538,-2.3238780436145725
665.0,0.18702038064568985,2.362605083351033
666.0,0.17695687979937852,1.9677843199839724
667.0,0.17695687979937852,3.3821102005503194
668.0,0.17695687979937852,1.4493831973659796
669.0,0.17695687979937852,-0.7279586107486925
670.0,0.16764335980993755,0.7011223152783348
671.0,0.1515011834393488,-0.08543803306568794
672.0,0.1515011834393488,0.7819070848576998
673.0,0.1515011834393488,5.357261522060668
674.0,0.1515011834393488,0.31991825517271655
675.0,0.1515011834393488,0.08732208471097365
676.0,0.14236343126637782,1.41928049762221
677.0,0.13939154308380006,-3.016393423267998
678.0,0.15003875743215409,-1.9159412251612504
679.0,0.15941617977166372,1.2409616593952157
680.0,0.15941617977166372,-0.6935844786573601
681.0,0.14761554459027187,-1.0561262455455722
682.0,0.14606436477017332,1.1939203058891836
683.0,0.14606436477017332,3.2204106560666603
684.0,0.1374723433131043,5.800477004771693
685.0,0.13053039968348798,1.8688941067850302
686.0,0.13053039968348798,-3.137164271067684
687.0,0.14235275982474524,-1.1787330106099188
688.0,0.1512498073137918,3.1042032861523263
689.0,0.1512498073137918,7.77207437069838
690.0,0.14235275982474524,-1.5910295176838174
691.0,0.14002442794013156,0.7856517155797393
692.0,0.14002442794013156,-1.0280285374246876
693.0,0.13972385426315737,1.15727647738665
694.0,0.13972385426315737,-0.7040443303594375
695.0,0.13972385426315737,1.688443752685489
696.0,0.12236126631187169,0.6766363814147532
697.0,0.1058165602316723,1.1654164299095076
698.0,0.0973569370792879,-0.4381420030376134
699.0,0.09341473558650576,0.7627952571196803
700.0,0.09341473558650576,0.8736208137678912
701.0,0.09341473558650576,-0.16603027315933777
702.0,0.09022058584878628,-0.17817054005887845
703.0,0.09022058584878628,-0.5746084920280482
704.0,0.09022058584878628,-3.2709726044223446
705.0,0.1026282100238277,-1.8929073368173472
706.0,0.1105226877179683,-2.868676304360274
707.0,0.1184171654121089,-2.486317983378896
708.0,0.12631164310624948,1.393778609538543
709.0,0.1261222974148418,-2.403921349271338
710.0,0.13382808258160608,0.7015177713901617
711.0,0.11328072682339721,-1.2438897272531406
712.0,0.1095017051105349,-3.168117674281686
713.0,0.12820465106325826,0.4820222689377716
714.0,0.11664239814766501,1.5498076139269832
715.0,0.10891856280062992,0.020118663642504704
716.0,0.10891856280062992,0.09243195311282768
717.0,0.10891856280062992,-1.327996447333326
718.0,0.11110972261276919,-1.8835989762503076
719.0,0.12180949688423963,2.4881369931386677
720.0,0.12180949688423963,2.8116700990972383
721.0,0.12180949688423963,-0.4917714323112216
722.0,0.12180949688423963,-1.1801755674270393
723.0,0.12316799294430733,-2.328348418630414
724.0,0.13730220610707514,-2.629288330879791
725.0,0.14683605922393644,1.3037402417858939
726.0,0.14683605922393644,0.7570106304487352
727.0,0.14683605922393644,0.7465325662939997
728.0,0.1325051323919309,3.4682950226937623
729.0,0.1269852620800233,0.7550541871574475
730.0,0.1269852620800233,3.7867232701494244
731.0,0.1269852620800233,5.102429273598487
732.0,0.12741414174187773,1.5637700465695006
733.0,0.12741414174187773,1.7131617165327773
734.0,0.12741414174187773,0.18763429495301084
735.0,0.12741414174187773,-1.6002239539690235
736.0,0.13041106246639317,-0.39651899493884607
737.0,0.11113430491729134,0.6328588693805562
738.0,0.10984488090114373,-5.154379932706797
739.0,0.13469369408527285,-2.6717930524041655
740.0,0.1431120499656024,0.7610996418947023
741.0,0.1409235423947065,-0.897875013445821
742.0,0.1409235423947065,-3.340525083158377
743.0,0.1563401860329311,-0.4447443609906098
744.0,0.1563401860329311,-0.6863095028174946
745.0,0.1563401860329311,-0.24309587351793413
746.0,0.1563401860329311,1.1024654007613157
747.0,0.1563401860329311,0.04298567256419243
748.0,0.1563401860329311,-2.823146040540678
749.0,0.16542998410117254,0.8848312229526654
750.0,0.16542998410117254,-0.9686328289497905
751.0,0.16542998410117254,-3.6259749607163734
752.0,0.1794008934371803,-0.4924323844321599
753.0,0.1794008934371803,-0.01949492764767784
754.0,0.1794008934371803,-0.4852972083263719
755.0,0.16715449810142965,-0.09098846108525314
756.0,0.15732188056605145,-1.1904806993827375
757.0,0.14693806053108363,-2.734842725416148
758.0,0.15660810147834944,-0.36682731955889913
759.0,0.15660810147834944,1.0903975244992203
760.0,0.14977832043288433,-0.9988140178343199
761.0,0.14977832043288433,-0.504856297275579
762.0,0.13979309907069204,-0.9758994314640814
763.0,0.1288732250197031,-0.3337159045615847
764.0,0.1288732250197031,-0.5707908586057407
765.0,0.1288732250197031,1.7448753009490325
766.0,0.1288732250197031,3.4947481468365935
767.0,0.1288732250197031,0.017840711050089723
768.0,0.11895990001818749,3.2862197177208023
769.0,0.11475818633393291,0.49260635111337403
770.0,0.11475818633393291,-2.0757372825025597
771.0,0.11992059154944873,-1.5207741119545921
772.0,0.12991397417856945,3.3653630786181097
773.0,0.11992059154944873,0.9543276878924033
774.0,0.10992720892032799,-3.0922514834542656
775.0,0.11204912336962769,-1.0266109829356516
776.0,0.12223540731232112,1.2249080114989166
777.0,0.12223540731232112,0.9805150643690418
778.0,0.12223540731232112,-0.7876701082997826
779.0,0.12223540731232112,-2.4133339562784637
780.0,0.12932792609024257,3.0868289382500445
781.0,0.12932792609024257,1.297162337193011
782.0,0.12932792609024257,-2.9323955907254025
783.0,0.13903311804418442,0.13620367292726093
784.0,0.13903311804418442,3.183856081061207
785.0,0.13903311804418442,2.6642267323798388
786.0,0.13574208582277325,-0.8856870976071788
787.0,0.13574208582277325,3.09057523281276
788.0,0.13574208582277325,0.6397465371181078
789.0,0.11426666744531748,0.8114144779604855
790.0,0.10559178264613124,-0.5391762600821016
791.0,0.10559178264613124,-0.24952696311256994
792.0,0.10559178264613124,2.289877504857703
793.0,0.09379848590301852,1.8366655930167317
794.0,0.09379848590301852,0.7469045667740581
795.0,0.09379848590301852,-1.9626382609655237
796.0,0.09927646804441398,-0.32778776480968624
797.0,0.09927646804441398,-2.2690007909182293
798.0,0.10635253818452288,1.0556228727792019
799.0,0.0967366356503111,0.3169534660344597
800.0,0.0967366356503111,4.214372324765277
801.0,0.0967366356503111,2.097561885434372
802.0,0.08323904804885997,2.7298099880936486
803.0,0.08323904804885997,5.169362413139085
804.0,0.08323904804885997,3.6674545812742476
805.0,0.08323904804885997,1.1702728795704447
806.0,0.08323904804885997,-0.15362764879284918
807.0,0.07491514324397397,-2.0761612761399304
808.0,0.07209222274707588,-1.6180252901338632
809.0,0.08010246971897321,-5.483429092294371
810.0,0.10596031001358426,0.7897111649992026
811.0,0.10596031001358426,0.5052618625484862
812.0,0.10596031001358426,0.37626741180943574
813.0,0.10596031001358426,2.2930908457463506
814.0,0.10596031001358426,0.9222811001072384
815.0,0.10596031001358426,0.4804061857314291
816.0,0.10596031001358426,-1.370882109503942
817.0,0.10799834283321377,-2.7906687675058817
818.0,0.12468871580015878,-3.325146849734966
819.0,0.13739794429009705,-2.624769155875271
820.0,0.1472120831679611,4.920290211870714
821.0,0.13416065912856723,7.488146752234138
822.0,0.1329602611032504,2.933983522576003
823.0,0.1329602611032504,-4.356782233421375
824.0,0.1507040398371235,-3.0853500011728614
825.0,0.1386544702507649,-2.721125813217684
826.0,0.15161817849558887,0.6987906247204424
827.0,0.15161817849558887,0.7532976668944243
828.0,0.15161817849558887,1.8879561100334108
829.0,0.15161817849558887,-3.8188598137935554
830.0,0.16098835087902283,-2.5883540212067104
831.0,0.17248751879895302,2.6862798861645216
832.0,0.17248751879895302,0.515996707862211
833.0,0.1650122214309957,0.12822866645622322
834.0,0.1650122214309957,-0.7604332574554634
835.0,0.1650122214309957,-2.015686611661377
836.0,0.16593959751992424,-0.09051087347206364
837.0,0.16593959751992424,-2.290140140754347
838.0,0.17014455862362496,-0.3436144998570502
839.0,0.17014455862362496,-0.28752609089611164
840.0,0.17014455862362496,-3.060584531871851
841.0,0.17996243019706115,-0.2046697932171101
842.0,0.17996243019706115,0.9638622872319432
843.0,0.17996243019706115,3.9763608303667533
844.0,0.17996243019706115,0.18654738804313512
845.0,0.17996243019706115,0.5158501455296008
846.0,0.17746420042966715,-1.7688767312069777
847.0,0.17874245019487772,-3.755460237871879
848.0,0.19908480070577636,0.05380835173157654
849.0,0.19908480070577636,-0.6600307225530191
850.0,0.19908480070577636,0.03658932616155807
851.0,0.19908480070577636,-1.1819534481618221
852.0,0.19525361973043698,1.7487889787524036
853.0,0.19525361973043698,1.3247085922890915
854.0,0.19525361973043698,2.641291883546465
855.0,0.19525361973043698,0.06642122319065864
856.0,0.19525361973043698,1.366206263005732
857.0,0.19525361973043698,-2.013993946920611
858.0,0.18781222143891693,3.0339010321817335
859.0,0.1773782091367549,0.05074764332072028
860.0,0.15299915741743278,0.23440452209246385
861.0,0.15299915741743278,0.19852094628273453
862.0,0.15299915741743278,1.235215445626451
863.0,0.15299915741743278,-0.31131400889800087
864.0,0.15299915741743278,-1.054851270008274
865.0,0.15228293481046698,-0.4249354693927513
866.0,0.15228293481046698,0.1820058548385103
867.0,0.14332511511573365,-2.4330992548172006
868.0,0.14209240406796247,-2.5842303300951883
869.0,0.13942939015968753,1.6162242416739465
870.0,0.1306627128228014,-1.20210438155794
871.0,0.13253162155693682,0.9250474603041902
872.0,0.13253162155693682,-0.5675621469999863
873.0,0.13253162155693682,0.7326286288502678
874.0,0.11846915779031682,-0.9854966454088346
875.0,0.10902602041297073,-1.6469024442644735
876.0,0.10446870915074498,2.453000440191137
877.0,0.10446870915074498,-0.7071031857904275
878.0,0.10446870915074498,-3.379920692361551
879.0,0.11668619937217861,-0.8826266229807654
880.0,0.10412181910952899,-0.2823989189110342
881.0,0.0952775043823882,0.383809007935374
882.0,0.0952775043823882,-1.7668564502660706
883.0,0.10092710633364872,-1.6586430726235906
884.0,0.10813618535748076,-3.3618258438488557
885.0,0.12243401724168072,-0.2922332715058853
886.0,0.11605439667143996,1.1540966650412967
887.0,0.11605439667143996,1.4899087848470745
888.0,0.10846185992582473,0.6859585833709432
889.0,0.10846185992582473,-1.1250222325873622
890.0,0.11075840617977183,2.2937151039365338
891.0,0.09942923586249713,-0.1627719900501412
892.0,0.09942923586249713,-2.7730227899228597
893.0,0.10945130735273098,1.836356477175883
894.0,0.10945130735273098,-0.45636336682731055
895.0,0.10945130735273098,-0.6297935839029213
896.0,0.10945130735273098,2.0162371925705784
897.0,0.10215455352921558,1.916498983124235
898.0,0.08806991864549206,2.170351431229095
899.0,0.08806991864549206,6.360604436377954
900.0,0.08806991864549206,-0.4513905100418956
901.0,0.08806991864549206,-3.278864220602338
902.0,0.09715653199273429,0.5060746216939799
903.0,0.09715653199273429,-1.1811070884782042
904.0,0.10012904041486885,-0.060875426791659734
905.0,0.10012904041486885,2.4388883061695665
906.0,0.10012904041486885,-3.1046933749659
907.0,0.11127724423172315,-4.450116055187118
908.0,0.1183543970405189,1.993586286487695
909.0,0.1183543970405189,2.2128013272648626
910.0,0.1183543970405189,0.5457081250227724
911.0,0.1183543970405189,2.412963457849468
912.0,0.1183543970405189,0.42493323871146593
913.0,0.1183543970405189,-0.6346996620314423
914.0,0.1183543970405189,-0.3956303918618116
915.0,0.11658787503489418,0.3879991635288172
916.0,0.11658787503489418,0.3501400241142643
917.0,0.11658787503489418,2.829490610202083
918.0,0.1082601696752589,2.1614294793718725
919.0,0.09955060332804758,1.6339993429893573
920.0,0.09955060332804758,-1.2371291863511351
921.0,0.09970626912712842,-0.6741210652877752
922.0,0.09970626912712842,-2.3560836507190737
923.0,0.10742330821873289,-1.9365972760592216
924.0,0.11568663962017386,-3.404104857696063
925.0,0.12919007705649982,0.7150438268435649
926.0,0.12543540056981364,1.7888927576236038
927.0,0.12543540056981364,-0.42155246096425003
928.0,0.12543540056981364,2.183608833250029
929.0,0.11272729148781714,1.2516625978872664
930.0,0.11272729148781714,-2.145958124702035
931.0,0.11903707614491243,-0.11206925219613752
932.0,0.11903707614491243,0.778932546459826
933.0,0.11053442784884726,0.9395065204829048
934.0,0.10203177955278209,-0.9566125480088836
935.0,0.08981190421283261,-1.0142168217622043
936.0,0.09159796167684141,0.1863098085967668
937.0,0.09159796167684141,-1.5575288159915806
938.0,0.0960573041708839,0.9732780065128952
939.0,0.0960573041708839,-0.1646187178292107
940.0,0.09352021315863794,0.18218352690249667
941.0,0.09352021315863794,1.6660629832049434
942.0,0.09352021315863794,1.0496857392432073
943.0,0.08373303203269891,0.058661087541359354
944.0,0.08373303203269891,0.16331715651367998
945.0,0.08373303203269891,1.3097591643628295
946.0,0.08373303203269891,2.6953992603347263
947.0,0.08373303203269891,0.17732721125000175
948.0,0.08373303203269891,0.4432585977884465
949.0,0.08373303203269891,2.6693721173218523
950.0,0.08373303203269891,0.07745300730103692
951.0,0.08373303203269891,-2.5417683290100554
952.0,0.08035467586290097,-0.891414208430767
953.0,0.08035467586290097,-0.08725427207618139
954.0,0.07786105805095328,-3.329631956128199
955.0,0.09020208150629677,-1.4611496560278094
956.0,0.09840227073414194,2.6597253121676245
957.0,0.09020208150629677,-1.353146913160558
958.0,0.07600763960534172,-2.3044435728215262
959.0,0.08767390832231399,1.6660332499118875
960.0,0.08767390832231399,4.704848868996311
961.0,0.08767390832231399,0.35446785592364366
962.0,0.08767390832231399,1.5362153466572948
963.0,0.08767390832231399,2.239372521868569
964.0,0.08767390832231399,0.35017930862776925
965.0,0.08767390832231399,0.7422664044751233
966.0,0.08767390832231399,4.0669650325286675
967.0,0.08767390832231399,2.8004280495173504
968.0,0.08767390832231399,-0.42833361525819447
969.0,0.08767390832231399,-2.4257447832082533
970.0,0.09610623845174951,1.4107048782362261
971.0,0.09361698630659959,0.1483438946772701
972.0,0.09361698630659959,-3.56815702181736
973.0,0.09907357459172124,3.4638093315872847
974.0,0.09081744337574447,1.0727142761636168
975.0,0.07869770593933838,-2.7916898761188498
976.0,0.08832241937672618,-1.072590549004253
977.0,0.09635173022915583,1.74609592753927
978.0,0.09635173022915583,-0.9810540975925475
979.0,0.09635173022915583,-0.8505647191049635
980.0,0.09635173022915583,-4.470427392809275
981.0,0.1066827047540769,-4.310179757819739
982.0,0.11557293015024997,0.09754679465979556
983.0,0.11557293015024997,-0.77760402209624
984.0,0.11557293015024997,-2.263973027245122
985.0,0.12258204745225798,0.7892825123916899
986.0,0.12159027484331589,2.3414944775480073
987.0,0.12159027484331589,4.373814719691928
988.0,0.11847917979579321,5.906890600708041
989.0,0.11847917979579321,7.632233416358736
990.0,0.11847917979579321,-0.07557682516288607
991.0,0.11847917979579321,-3.398054654625478
992.0,0.13045206591821987,-2.9858704442422894
993.0,0.14048684021962138,-2.6570680102705375
994.0,0.15052161452102295,0.4501291237323884
995.0,0.15052161452102295,1.1306625176984488
996.0,0.15052161452102295,1.5318361510491036
997.0,0.15052161452102295,0.6333615407935975
998.0,0.15052161452102295,0.18447665217285075
999.0,0.15052161452102295,-2.380592707662536
1000.0,0.15719724438104885,1.4102830701306097
1001.0,0.15719724438104885,-1.9547115874185572
1002.0,0.15406627509256082,-1.9013423657527364
1003.0,0.16369541728584586,-1.6635072577832206
1004.0,0.17332455947913095,-0.9638590047001214
1005.0,0.15310735091861033,-4.449794042067552
1006.0,0.1700430024395022,-0.8235714463616435
1007.0,0.1700430024395022,1.917200866735274
1008.0,0.1600404728842374,0.6936178811563167
1009.0,0.1539063616276277,-2.1029524765727854
1010.0,0.1589658537042441,-1.5586548456253475
1011.0,0.16890121956075935,-0.5437087096351633
1012.0,0.16890121956075935,-0.1899891174907619
1013.0,0.16890121956075935,-1.5013637892466651
1014.0,0.1707679710479587,-2.9776835714832353
1015.0,0.18875510353925787,0.15878275521330745
1016.0,0.18875510353925787,1.8173497317439988
1017.0,0.18875510353925787,0.948828686189541
1018.0,0.18875510353925787,-0.6850503471892729
1019.0,0.18875510353925787,-2.4623400092569976
1020.0,0.18896580332559917,2.124539212655873
1021.0,0.18896580332559917,0.8399754647365234
1022.0,0.18896580332559917,-0.9908942691797779
1023.0,0.17551331607156234,0.17679042708469733
1024.0,0.17551331607156234,3.70216726619715
1025.0,0.17551331607156234,1.7383519711962327
1026.0,0.15602101343615948,1.158432762508828
1027.0,0.15680313759491285,-0.3447108592199305
1028.0,0.15680313759491285,0.6589802946706504
1029.0,0.15680313759491285,1.7631884914501996
1030.0,0.15680313759491285,-0.32176938179646586
1031.0,0.14611267685640003,-1.4650421267533345
1032.0,0.1303063566838089,-0.7313189011483077
1033.0,0.1303063566838089,0.1126793180683663
1034.0,0.1303063566838089,0.662551507247851
1035.0,0.12361516519240277,-3.404273248573597
1036.0,0.1366413579134115,-2.9734339041541498
1037.0,0.1457507817743056,-0.38619037110182586
1038.0,0.1457507817743056,-0.6186081770462314
1039.0,0.1457507817743056,-0.9667392970703284
1040.0,0.1457507817743056,-0.4133558657181944
1041.0,0.1457507817743056,-2.2887135209906635
1042.0,0.1411838599201149,0.7913064267932223
1043.0,0.13071585650524895,-0.4293069126381685
1044.0,0.12177979484107768,-1.8956525073048136
1045.0,0.12690877899042036,0.4168985770194052
1046.0,0.12690877899042036,-0.8738095926486206
1047.0,0.12690877899042036,0.8024037302665341
1048.0,0.12690877899042036,-2.537543583618525
1049.0,0.13536630003249744,0.39124077241329025
1050.0,0.1276935333702003,2.1357392521225087
1051.0,0.1276935333702003,0.8308385254174804
1052.0,0.11893157477774643,4.502569288812773
1053.0,0.10940584349242048,1.4294645461149282
1054.0,0.10481775594054002,1.2429250811968413
1055.0,0.10481775594054002,-0.4038091881019038
1056.0,0.08769842145420562,0.4076079250865838
1057.0,0.08769842145420562,1.154157948357721
1058.0,0.08769842145420562,0.9659604988687004
1059.0,0.08769842145420562,0.16847187626005924
1060.0,0.07745793089002713,2.9747216965796377
1061.0,0.07299106529134786,2.9532931608139186
1062.0,0.07299106529134786,0.06127350033153329
1063.0,0.07299106529134786,2.5252209945848336
1064.0,0.06488094692564253,3.3280067088797645
1065.0,0.05465275276415862,7.25183094498274
1066.0,0.05465275276415862,2.431885715485962
1067.0,0.05465275276415862,-3.7882803086847314
1068.0,0.06796893449593394,-2.698218188493702
1069.0,0.0764650513079257,0.0038240098510392753
1070.0,0.06835335687078073,1.4827710181585376
1071.0,0.06835335687078073,-0.5022381463878327
1072.0,0.06835335687078073,2.0802051568031192
1073.0,0.06835335687078073,0.28640919853182123
1074.0,0.06835335687078073,0.06729043592016055
1075.0,0.06835335687078073,-0.7167275786950412
1076.0,0.06835335687078073,1.6544931824079165
1077.0,0.06835335687078073,1.551181880631891
1078.0,0.06835335687078073,0.011370417332477633
1079.0,0.06835335687078073,2.92231989917922
1080.0,0.06835335687078073,3.254108302521777
1081.0,0.06835335687078073,-1.0630380707724993
1082.0,0.06656667217753258,2.6584663630469527
1083.0,0.06656667217753258,-0.7862640126375315
1084.0,0.06656667217753258,0.9110186167976635
1085.0,0.06656667217753258,-2.505216489008605
1086.0,0.0649595367029866,-1.4808896280822734
1087.0,0.06257086435724372,3.425738118872887
1088.0,0.06257086435724372,2.664152533912059
1089.0,0.06257086435724372,0.45716444182995786
1090.0,0.06257086435724372,-4.424798431507975
1091.0,0.0792996124795192,-3.3888036113623494
1092.0,0.08107264695448574,0.4508814890454201
1093.0,0.08107264695448574,-1.1564474044221744
1094.0,0.0827189371205682,-0.750948942283027
1095.0,0.07737662144007254,0.4812887181590038
1096.0,0.07737662144007254,1.4250323596210803
1097.0,0.07737662144007254,-1.836977650369133
1098.0,0.08243953303992212,-1.6690854316032553
1099.0,0.0820819908598062,-3.1478425456530403
1100.0,0.09830103097252181,-0.03284336465500777
1101.0,0.09830103097252181,-0.24800396641593547
1102.0,0.09830103097252181,2.039722955369319
1103.0,0.09830103097252181,0.6992217681347028
1104.0,0.09830103097252181,0.03623912644525125
1105.0,0.09830103097252181,0.20947715548701212
1106.0,0.09830103097252181,0.04314350458439789
1107.0,0.09830103097252181,-1.0172201855922556
1108.0,0.09773053391795017,-1.225972991600702
1109.0,0.10716702435306974,1.0235336276496476
1110.0,0.10716702435306974,1.668364463423956
1111.0,0.10716702435306974,-0.08800502767072783
1112.0,0.10716702435306974,1.681699814517656
1113.0,0.10716702435306974,0.720571770114409
1114.0,0.10716702435306974,1.085060374951268
1115.0,0.10716702435306974,1.9410800172584481
1116.0,0.10716702435306974,5.711427034650531
1117.0,0.10716702435306974,4.460117009206084
1118.0,0.09269448069404967,1.9754284719367046
1119.0,0.0826424862570083,1.1291844711137842
1120.0,0.0826424862570083,1.7988591303128638
1121.0,0.0826424862570083,-2.007494054926941
1122.0,0.08874748564509678,1.9594280675916993
1123.0,0.08874748564509678,-0.1334959349819901
1124.0,0.08874748564509678,1.7225534227456085
1125.0,0.08874748564509678,0.4530140120505683
1126.0,0.08874748564509678,-1.9922636252574633
1127.0,0.09491664873789257,-0.06818801490865381
1128.0,0.09491664873789257,2.303989135060833
1129.0,0.09491664873789257,4.466651069082765
1130.0,0.09491664873789257,0.11286045232642597
1131.0,0.09491664873789257,-2.969033636485111
1132.0,0.10524079138550257,-1.14674851573889
1133.0,0.1133362368766951,-0.9284736209955428
1134.0,0.1133362368766951,-2.301834118406986
1135.0,0.12072724054038336,-1.3141691817957628
1136.0,0.11503653575745924,-0.15550656543072505
1137.0,0.11214983971485229,-0.4176251934288099
1138.0,0.11214983971485229,-1.394357988026068
1139.0,0.1145558044238137,0.45650298589057975
1140.0,0.1145558044238137,-2.264803611664916
1141.0,0.10924426793902878,0.9994907273464437
1142.0,0.09571877765563246,1.004990583292271
1143.0,0.09571877765563246,-0.6080064577269615
1144.0,0.09372784726511497,-0.707155979141195
1145.0,0.09372784726511497,0.8770826076394859
1146.0,0.09372784726511497,-3.114936467625374
1147.0,0.10587390613150088,-2.47306039272305
1148.0,0.10587390613150088,-2.2916414086820587
1149.0,0.10587390613150088,-1.1859804923063957
1150.0,0.10074572954829579,-4.306746869770851
1151.0,0.115390668100869,-3.3902402861649215
1152.0,0.1230833793075936,2.474860722461279
1153.0,0.1230833793075936,0.3857643269496999
1154.0,0.1230833793075936,-1.4647186294553427
1155.0,0.12546771627226094,1.1270222684334934
1156.0,0.12546771627226094,-2.365754604462699
1157.0,0.1337578807803425,-2.2967346113275706
1158.0,0.1337578807803425,-3.3366547283801316
1159.0,0.14691938174915872,1.5730349138534196
1160.0,0.14691938174915872,2.111485951332797
1161.0,0.14691938174915872,-2.330453070222351
1162.0,0.154332948773109,2.8650106849743495
1163.0,0.154332948773109,4.014969070435154
1164.0,0.154332948773109,0.9042774037252996
1165.0,0.154332948773109,1.4683858055187997
1166.0,0.154332948773109,-2.606462172049118
1167.0,0.16348377275542592,0.4135842806181925
1168.0,0.16348377275542592,-1.1471535057028066
1169.0,0.16404486006036378,-3.0052278748320056
1170.0,0.18321141898569449,0.7781554756253223
1171.0,0.18321141898569449,2.9917677090558126
